,,,,,,,,,,,,,,,,,,,,,,,,,,,Class
0.971524968,0.948572243,-0.53608838,-0.536108993,-0.344373095,-0.321554698,-0.168742992,-0.379731764,-0.421627248,0.096639356,1.596647176,1.223641163,-1.223641163,-0.158620321,1.262495725,-1.540150487,1.015769608,-0.43522038,1.05300312,0.796196203,-1.193597557,-0.551998831,-0.460508295,-0.796467826,-0.473553138,-0.413364638,-0.96750245,0
0.888942347,0.862162212,-0.491516667,-0.491535319,-0.340890432,-0.318234746,-0.159363952,-0.375784809,-0.514985506,0.524653025,1.582813796,1.223641163,-1.223641163,-0.158620321,1.427320762,-0.663721118,1.091767995,-0.43522038,0.830211743,0.796196203,0.87957726,-0.471256545,-0.460508295,-0.499997188,0.099851378,-0.348834128,-0.75686872,0
0.063116144,0.006100043,-0.450795446,-0.450804786,-0.311868245,-0.248515757,-0.117158271,-0.337179992,-0.732821442,1.541185488,1.582813796,1.223641163,-1.223641163,-0.158620321,1.280846691,0.491009181,-0.145603798,-0.394515624,-0.620809592,0.66686026,0.87957726,-0.053475422,-0.218404497,0.22412189,0.769688479,0.413432515,0.731118653,0
1.972119041,1.993530759,-0.045736422,-0.04575857,-0.342244801,-0.32487465,-0.161708712,-0.379206675,-0.35938841,-0.277872604,1.582813796,1.223641163,-1.223641163,-0.158620321,-0.798484542,-1.152569087,1.056351271,-0.445396569,1.013541917,0.796196203,0.87957726,-0.501297239,-0.532558053,-0.566026284,0.119018103,-0.778365332,-0.86999229,0
1.99708588,2.031711935,0.039380695,0.039363059,-0.315544389,-0.28835518,-0.140605871,-0.355538606,-0.79506028,-0.331374313,1.582813796,1.223641163,-1.223641163,-0.158620321,-0.873556674,-0.360649948,0.781502736,-0.384339435,0.449986605,0.796196203,0.87957726,-0.091755124,-0.166910721,-0.091497185,0.267759873,-1.012960621,0.273027114,0
1.701324868,1.704157631,0.156688557,0.156675221,-0.329281557,-0.291675132,-0.119503031,-0.365630475,-0.079313636,-0.277872604,1.582813796,1.223641163,-1.223641163,-0.158620321,-0.229270953,-0.589410398,-1.067914318,-0.475925136,-0.968150394,0.796196203,0.87957726,-0.265027817,-0.792103292,0.22412189,1.268821937,-0.641910192,-0.321460813,0
0.948478655,0.924457816,0.171847651,0.171823508,-0.343018726,-0.311594843,-0.161708712,-0.377922255,-0.608343764,1.059670111,1.582813796,1.223641163,-1.223641163,-0.158620321,1.304869773,-0.948578876,1.583543964,-0.43522038,0.459029798,0.491424377,-0.157010149,-0.51916955,-0.460508295,-0.636897513,-0.166286581,-0.32530738,-0.866162585,0
2.012450088,2.04778822,0.226074615,0.22605406,-0.318446608,-0.311594843,-0.147640152,-0.359516793,-0.981776796,-0.331374313,1.610480556,1.223641163,-1.223641163,-0.158620321,-0.889905716,-0.751145494,1.214619757,-0.386035467,1.600938372,0.796196203,0.87957726,-0.124204143,-0.166910721,-0.225096055,0.033366802,-1.152104532,0.028515231,0
1.685960659,1.694109953,0.24415722,0.244133165,-0.345533982,-0.314914795,-0.161708712,-0.381828218,-0.483866087,-0.170869187,1.596647176,1.223641163,-1.223641163,-0.158620321,-0.20257864,-0.416018719,1.056351271,-0.445396569,0.392027963,0.796196203,0.87957726,-0.581786017,-0.532558053,-0.566026284,0.119018103,-0.634516071,-0.86999229,0
2.033575875,2.061854969,0.261827332,0.261802034,-0.344179613,-0.314914795,-0.166398232,-0.38297795,-0.546104926,-0.759387981,1.596647176,1.223641163,-1.223641163,-0.158620321,-0.925273032,-0.719089889,1.056351271,-0.425044191,0.875427705,0.796196203,-1.193597557,-0.54718218,-0.393649442,-0.713271166,-0.451591266,-1.219996006,-0.86999229,0
1.952913781,1.993530759,0.959360893,0.959339458,-0.287489608,-0.27175542,-0.131226831,-0.328762944,-0.857299119,-0.277872604,1.596647176,1.223641163,-1.223641163,-0.158620321,-0.790810502,-0.736574765,0.900296331,-0.345330711,0.504656814,0.796196203,0.87957726,0.149964719,0.013940401,0.061910413,0.203471484,-0.962546161,0.852785409,0
0.956160759,0.970677135,-0.902249715,-0.902261156,-0.27684814,-0.248515757,-0.138261111,-0.298241383,0.387477654,0.096639356,-0.699693939,-0.816812013,0.816812013,-0.703222992,0.156099325,-0.315480687,0.546129092,-0.165551373,1.045604145,0.618199212,-1.193597557,0.219552655,0.351764483,-0.091497185,-0.727911548,0.231940457,1.066365065,0
0.648876591,0.602932118,-0.738463208,-0.738477417,-0.343018726,-0.331514554,-0.147640152,-0.375302663,0.387477654,0.203642773,-0.713527319,-0.816812013,0.816812013,-0.703222992,1.048623562,-0.629479904,-0.445539179,-0.453876726,0.573302866,0.796196203,0.87957726,-0.51916955,-0.792103292,-0.225096055,0.931807026,0.257483784,-0.82079532,0
0.623909752,0.57479862,-0.52069881,-0.520717269,-0.351918863,-0.318234746,-0.159363952,-0.385033412,0.605313589,0.096639356,-0.713527319,-0.816812013,0.816812013,-0.703222992,1.117689924,-0.285610692,-0.138225314,-0.465748947,-0.45433264,0.796196203,0.87957726,-0.78243757,-0.898205385,-0.499997188,0.765495758,0.506195122,-1.050577572,0
0.623909752,0.57479862,-0.478318039,-0.478335651,-0.353853676,-0.331514554,-0.154674432,-0.387157194,0.885388363,0.257144482,-0.727360699,-0.816812013,0.816812013,-0.703222992,1.111016846,0.78606645,-0.369540792,-0.465748947,0.230894715,0.796196203,0.87957726,-0.861278546,-0.898205385,-0.380264429,0.890678429,0.602990886,-0.993426601,0
0.018944045,-0.048157418,-0.898778468,-0.898796694,-0.345533982,-0.32487465,-0.168742992,-0.380920536,-0.234910733,-0.170869187,-0.948694783,-0.816812013,0.816812013,-0.703222992,1.826037197,-1.234165171,1.015769608,-0.399603719,1.307445672,0.796196203,-1.193597557,-0.581786017,-0.460508295,-0.796467826,-0.473553138,-0.408659288,-0.96750245,0
1.294173344,1.278136082,-0.38676559,-0.38678155,-0.340696951,-0.318234746,-0.145295392,-0.373688355,0.636433008,-0.277872604,-0.948694783,-0.816812013,0.816812013,-0.703222992,-0.76345088,-0.858968891,-0.52448896,-0.450484663,-0.197423764,0.796196203,0.87957726,-0.467073664,-0.792103292,-0.178435494,0.97453285,0.033643579,-0.782792871,0
1.13092863,1.10531602,-0.239661919,-0.239679973,-0.354240638,-0.301634987,-0.149984912,-0.38852555,0.698671847,-0.224370895,-0.962528163,-0.816812013,0.816812013,-0.703222992,-0.338375785,1.24795857,-0.552158275,-0.462356884,-0.943487141,0.796196203,0.87957726,-0.878517088,-0.898205385,-0.274177682,0.989506854,0.223201951,-0.933329705,0
0.397287678,0.337673418,-0.207805338,-0.207828674,-0.356755894,-0.338154458,-0.171087752,-0.39127007,0.636433008,0.096639356,-0.934861403,-0.816812013,0.816812013,-0.703222992,1.604824648,-0.285610692,0.845695549,-0.464052915,0.778829967,0.796196203,0.87957726,-1.005651331,-0.898205385,-0.887587978,0.233020185,0.322686486,-1.179019958,0
1.125167052,1.097277878,-0.179861237,-0.179881939,-0.35443412,-0.328194602,-0.159363952,-0.388449422,0.760910686,-0.170869187,-0.948694783,-0.816812013,0.816812013,-0.703222992,-0.309347894,-0.034265611,-0.383928836,-0.475925136,-0.296076772,0.796196203,0.87957726,-0.887263113,-1.018634376,-0.499997188,0.898464911,0.354279548,-1.101247504,0
-0.18271119,-0.251120515,-0.82568336,-0.825698686,-0.326959782,-0.281715276,-0.145295392,-0.360440092,0.418597073,-0.759387981,1.638147317,-0.816812013,0.816812013,-0.340154545,0.766018692,-0.874996693,1.583543964,-0.396211656,0.078393606,-0.016955519,-0.157010149,-0.23169152,-0.218404497,-0.380264429,-0.166286581,-0.263465642,-0.316747331,0
0.397287678,0.365806917,-0.629229939,-0.629249376,-0.346307907,-0.268435469,-0.154674432,-0.381884827,0.138522299,-0.331374313,-0.630527038,1.223641163,-1.223641163,0.022913903,1.663881392,1.398037082,-0.093585485,-0.292753735,0.407648022,-0.459173463,-1.193597557,-0.60257367,0.013940401,-0.713271166,-1.073711208,-0.448990856,-0.438414087,0
1.338345444,1.340431686,-0.607862047,-0.607878243,-0.328507632,-0.294995083,-0.152329672,-0.365661707,-0.079313636,-0.652384564,-0.630527038,1.223641163,-1.223641163,0.022913903,-0.702058559,-0.398533844,1.378422105,-0.3555069,0.528497958,0.796196203,0.87957726,-0.253619959,-0.218404497,-0.325680377,-0.0552793,-0.752149812,-0.233083024,0
-0.37284327,-0.369683115,-0.27006745,-0.270089249,-0.331409851,-0.095797972,-0.114813511,-0.357679956,0.885388363,1.113171819,-0.616693658,1.223641163,-1.223641163,0.022913903,0.729650414,2.340034733,-1.329112657,0.139734296,0.313105556,-1.965958543,-1.193597557,-0.297476836,0.872516049,-0.713271166,-1.742550041,0.855735382,1.006857354,0
-0.345955905,-0.397816614,-0.190741567,-0.190760507,-0.341470876,-0.211996287,-0.112468751,-0.370889179,0.854268944,1.059670111,-0.630527038,1.223641163,-1.223641163,0.022913903,0.800385045,2.467528614,0.184214444,-0.206256129,-0.026014161,-1.277020549,-1.193597557,-0.483931943,0.26310383,-0.325680377,-0.923571864,0.799271186,0.668370423,0
0.230201911,0.190977319,-0.115309003,-0.115331257,-0.338762139,-0.241875854,-0.138261111,-0.373442402,0.262999977,-0.598882855,-0.644360418,1.223641163,-1.223641163,0.022913903,2.08328437,0.625059891,0.07427503,-0.292753735,-0.190846897,-1.160063293,-1.193597557,-0.427272913,0.013940401,-0.636897513,-0.983068572,-0.330684922,-0.331476963,0
-0.660922178,-0.727380453,-0.032176019,-0.032199946,-0.34205132,-0.202036431,-0.110123991,-0.371586045,0.854268944,0.952666693,-0.630527038,1.223641163,-1.223641163,0.022913903,0.000616598,1.390023181,-0.706368594,-0.206256129,-0.172349457,-2.167859207,-1.193597557,-0.496860849,0.26310383,-0.796467826,-1.405535131,0.808681885,-0.169451016,0
-0.762710058,-0.829866769,0.070509216,0.070481795,-0.34514702,-0.265115517,-0.154674432,-0.3755818,0.823149524,1.006168402,-0.630527038,1.223641163,-1.223641163,0.022913903,-0.25796519,-0.040822439,-1.391460848,-0.180815656,1.472689461,-1.965958543,-1.193597557,-0.571645698,0.323318325,-1.375763089,-1.776491117,0.798598993,-0.795460354,0
0.896624451,0.870200354,0.482064993,0.482038246,-0.346888351,-0.318234746,-0.166398232,-0.382581693,-0.32826899,-0.331374313,-0.658193798,1.223641163,-1.223641163,0.022913903,0.424357077,-0.44880286,1.299841249,-0.404691813,0.830211743,0.796196203,-1.193597557,-0.618671426,-0.460508295,-0.713271166,-0.319820033,-0.474534183,-0.917716296,0
0.956160759,0.952591314,0.583159427,0.583134833,-0.331409851,-0.245195806,-0.135916351,-0.368390611,-0.079313636,-0.331374313,-0.672027179,1.223641163,-1.223641163,0.022913903,0.216157031,0.89534692,0.621020706,-0.279185483,-0.021492565,-0.569727949,-1.193597557,-0.297476836,0.054014186,-0.380264429,-0.687182258,-0.736689378,0.171981842,0
0.950399181,0.944553172,0.619901675,0.619876275,-0.342825245,-0.268435469,-0.140605871,-0.379800084,-0.079313636,-0.759387981,-0.658193798,1.223641163,-1.223641163,0.022913903,0.243516652,1.74263483,0.577487649,-0.292753735,0.407648022,-0.503139147,-1.193597557,-0.514606407,0.013940401,-0.438370033,-0.710741357,-0.784415067,-0.009487218,0
0.954240233,0.938524565,0.6382666,0.638239389,-0.346114426,-0.291675132,-0.159363952,-0.382021467,0.169641719,-0.331374313,-0.658193798,1.223641163,-1.223641163,0.022913903,0.258197425,0.806465471,0.715465303,-0.353810868,0.401893264,0.227203423,-1.193597557,-0.597250003,-0.218404497,-0.636897513,-0.636070992,-0.535031536,-0.641093816,0
0.956160759,0.948572243,0.756633306,0.756606443,-0.344566576,-0.238555902,-0.145295392,-0.382005851,-0.079313636,-0.759387981,-0.658193798,1.223641163,-1.223641163,0.022913903,0.233840688,1.654481918,0.529527502,-0.304625955,-0.35156909,-0.423317954,-1.193597557,-0.556815483,-0.02800211,-0.499997188,-0.736696297,-0.907426351,-0.189188722,0
0.948478655,0.934505494,0.777047732,0.777020735,-0.336440364,-0.281715276,-0.154674432,-0.373645411,-0.048194217,-0.224370895,-0.658193798,1.223641163,-1.223641163,0.022913903,0.267873388,0.085214369,0.96854731,-0.341938648,0.230894715,0.294219077,-1.193597557,-0.38290902,-0.166910721,-0.499997188,-0.499108771,-0.792481381,-0.409249417,0
1.163577573,1.159573482,0.828138176,0.828108026,-0.345727463,-0.281715276,-0.168742992,-0.382936958,-0.110433055,-0.224370895,-0.658193798,1.223641163,-1.223641163,0.022913903,-0.279986349,-0.062678533,-0.055955215,-0.341938648,0.230894715,0.408188374,-1.193597557,-0.586856176,-0.166910721,-0.887587978,-1.053546216,-0.864406011,-0.82079532,0
1.244239667,1.23794537,0.835997508,0.835973504,-0.34359917,-0.265115517,-0.145295392,-0.378619121,-0.203791313,0.096639356,-0.658193798,1.223641163,-1.223641163,0.022913903,-0.470836392,1.53864462,0.529527502,-0.379251341,-0.582581552,0.796196203,0.87957726,-0.532985734,-0.331358584,-0.178435494,0.404123134,-0.344128779,-0.189188722,0
0.948478655,0.936515029,0.850555332,0.850529541,-0.337988214,-0.285035228,-0.138261111,-0.375158215,0.014044622,-0.331374313,-0.658193798,1.223641163,-1.223641163,0.022913903,0.263202233,1.13649249,1.389489831,-0.330066427,0.494380459,-0.270932041,-1.193597557,-0.412062436,-0.118323853,-0.325680377,-0.271304261,-0.794497959,-0.057505817,0
0.948478655,0.944553172,0.875052981,0.875028157,-0.337988214,-0.228596046,-0.124192551,-0.374785382,-0.017074797,-0.331374313,-0.658193798,1.223641163,-1.223641163,0.022913903,0.243516652,1.939339676,1.102466797,-0.279185483,-0.310874724,-0.626499172,-1.193597557,-0.412062436,0.054014186,-0.225096055,-0.426634593,-0.726606486,0.45862047,0
0.948478655,0.928476887,0.891388692,0.891358125,-0.346114426,-0.301634987,-0.166398232,-0.382648061,0.014044622,-1.026896524,-0.672027179,1.223641163,-1.223641163,0.022913903,0.274880121,-0.832013042,0.353919579,-0.379251341,0.426556516,0.08463509,-1.193597557,-0.597250003,-0.331358584,-0.887587978,-0.831731308,-0.695685617,-0.940989113,0
0.944637603,0.934505494,0.905681101,0.905652694,-0.34669487,-0.281715276,-0.159363952,-0.383760704,-0.017074797,-0.759387981,-0.672027179,1.223641163,-1.223641163,0.022913903,0.260199348,1.613683876,0.476771341,-0.316498175,0.535074825,0.511486388,-1.193597557,-0.613221004,-0.072020982,-0.566026284,-0.765246731,-0.838190492,-0.360641633,0
0.940796551,0.938524565,0.944477921,0.944453204,-0.335279476,-0.225276094,-0.103089711,-0.372187262,0.014044622,-0.331374313,-0.672027179,1.223641163,-1.223641163,0.022913903,0.250189731,1.940796749,1.122388705,-0.267313262,-0.267714032,-1.173722535,-1.193597557,-0.361994613,0.092426881,-0.178435494,-0.41585331,-0.736689378,0.612397823,0
0.933114446,0.936515029,0.97103127,0.971004687,-0.333925107,-0.225276094,-0.133571591,-0.369860472,0.045164041,-0.277872604,-0.658193798,1.223641163,-1.223641163,0.022913903,0.263202233,1.749191658,0.353919579,-0.230000569,0.012624934,-0.517225239,-1.193597557,-0.338545126,0.198736611,-0.325680377,-0.831731308,-0.57670749,0.552300927,0
0.938876025,0.928476887,0.987368672,0.987340854,-0.342244801,-0.275075372,-0.147640152,-0.379681012,-0.110433055,-1.18740165,-0.658193798,1.223641163,-1.223641163,0.022913903,0.282554161,1.422078785,0.845695549,-0.316498175,0.325437182,-0.057506392,-1.193597557,-0.501297239,-0.072020982,-0.438370033,-0.565593348,-0.880538638,-0.164442941,0
0.940796551,0.932495958,0.997584056,0.997553917,-0.34359917,-0.278395324,-0.157019192,-0.381086456,-0.079313636,-1.026896524,-0.644360418,1.223641163,-1.223641163,0.022913903,0.280552237,0.856734487,0.002334809,-0.304625955,0.573302866,-0.270932041,-1.193597557,-0.532985734,-0.02800211,-0.713271166,-1.022000982,-0.906081965,-0.496154243,0
0.935034973,0.936515029,1.054785811,1.054761495,-0.328507632,-0.245195806,-0.131226831,-0.365579723,-0.017074797,-0.705886273,-0.658193798,1.223641163,-1.223641163,0.022913903,0.263202233,1.879599686,1.157805429,-0.24187279,0.302829201,0.16360258,-1.193597557,-0.253619959,0.164684275,-0.091497185,-0.396686586,-0.740722535,0.861328595,0
1.411325434,1.414784504,1.117036089,1.117018689,-0.306837733,-0.225276094,-0.091365911,-0.344919695,-0.079313636,-0.277872604,-0.658193798,1.223641163,-1.223641163,0.022913903,-0.901249949,0.372257737,-0.466198935,-0.36737912,-1.015010573,0.020180544,0.87957726,-0.004928647,-0.273220451,0.336811546,0.942987615,-0.790464802,0.812426219,0
-0.503439041,-0.554560391,1.179912431,1.179885602,-0.313416095,-0.218636191,-0.126537311,-0.341134756,0.511955331,0.150141065,-0.658193798,1.223641163,-1.223641163,0.022913903,0.40500515,1.243587351,0.13035151,-0.155375184,0.439299196,-0.528323373,-1.193597557,-0.069192915,0.379587733,-0.225096055,-0.952721258,0.207741516,0.972979202,0
0.936955499,0.928476887,1.203949126,1.203920448,-0.341470876,-0.238555902,-0.138261111,-0.378183824,-0.017074797,-0.331374313,-0.658193798,1.223641163,-1.223641163,0.022913903,0.282554161,1.63553997,0.880743348,-0.304625955,-0.35156909,-0.448929032,-1.193597557,-0.483931943,-0.02800211,-0.380264429,-0.546626276,-0.721901136,0.014374785,0
0.990730228,0.974696206,1.219090751,1.2190631,-0.328894595,-0.278395324,-0.140605871,-0.359282553,0.511955331,0.096639356,-0.658193798,1.223641163,-1.223641163,0.022913903,0.17011279,-0.381777506,1.00101264,-0.36737912,-0.16083994,0.053901797,0.87957726,-0.259323888,-0.273220451,-0.274177682,0.14896611,0.184886961,-0.243099174,0
0.900465504,0.924457816,1.305376033,1.305348378,-0.305870327,-0.132317442,-0.112468751,-0.329600354,0.667552428,0.257144482,-0.644360418,1.223641163,-1.223641163,0.022913903,0.300237819,1.267629054,-0.164050008,-0.09431805,-0.340059572,-1.033288458,-1.193597557,0.003944132,0.506868718,-0.225096055,-1.112044657,0.44569777,1.088459513,0
0.90238603,0.886276639,1.313535718,1.313508009,-0.344373095,-0.268435469,-0.138261111,-0.376776428,0.605313589,0.096639356,-0.658193798,1.223641163,-1.223641163,0.022913903,0.385319568,1.960467234,1.214619757,-0.341938648,-0.123022953,0.08463509,0.87957726,-0.551998831,-0.166910721,-0.225096055,0.033366802,0.283699303,0.028515231,0
0.973445494,0.964648528,1.321701601,1.321674966,-0.337020807,-0.248515757,-0.112468751,-0.368499924,0.480835912,0.096639356,-0.658193798,1.223641163,-1.223641163,0.022913903,0.194469526,1.751377268,1.248191859,-0.316498175,-0.287855688,-0.789129516,0.87957726,-0.393683108,-0.072020982,-0.133975903,0.015198344,0.217824408,0.380848016,0
0.906227082,0.89029571,1.334777946,1.33474728,-0.343792651,-0.294995083,-0.154674432,-0.37953266,0.138522299,-0.652384564,-0.672027179,1.223641163,-1.223641163,0.022913903,0.367969564,1.110993714,0.96854731,-0.341938648,0.707306536,0.294219077,-1.193597557,-0.537675631,-0.166910721,-0.499997188,-0.499108771,-0.506799438,-0.409249417,0
0.883180769,0.880248032,1.520255802,1.520225607,-0.338181695,-0.225276094,-0.128882071,-0.369809719,0.54307475,0.203642773,-0.672027179,1.223641163,-1.223641163,0.022913903,0.392326301,1.904369926,0.550556182,-0.25374501,-0.173993674,-0.72808978,-1.193597557,-0.415738301,0.129178487,-0.325680377,-0.725316054,0.225218529,0.420323428,0
0.93119392,0.92244828,1.52902859,1.528993829,-0.345920945,-0.255155661,-0.142950632,-0.381744282,0.138522299,-0.759387981,-0.672027179,1.223641163,-1.223641163,0.022913903,0.289560893,0.590090141,-0.348881037,-0.304625955,-0.043278438,-1.532277625,-1.193597557,-0.592053089,-0.02800211,-0.887587978,-1.212071002,-0.514865751,-0.690879971,0
1.046425484,1.071153915,1.542430083,1.542397488,-0.332570739,-0.195396528,-0.119503031,-0.362397954,0.605313589,0.203642773,-0.658193798,1.223641163,-1.223641163,0.022913903,-0.06477957,1.666138501,-0.630001283,-0.129934711,0.2049983,-1.604842345,-1.193597557,-0.316109671,0.432742597,-0.566026284,-1.36420688,0.35965709,0.56614678,0
0.906227082,0.920438744,1.548867105,1.548840666,-0.326185857,-0.158877057,-0.079642111,-0.357305171,0.356358235,0.150141065,-0.658193798,1.223641163,-1.223641163,0.022913903,0.302239742,2.431101791,0.689271684,-0.155375184,-0.390208185,-1.294521452,-1.193597557,-0.220917431,0.379587733,-0.011822077,-0.650246382,0.034987965,1.133826778,0
1.009935489,0.996801097,1.556743905,1.556721922,-0.32038142,-0.165516961,-0.098400191,-0.349948061,0.356358235,0.203642773,-0.672027179,1.223641163,-1.223641163,0.022913903,0.108386814,1.177290532,-0.205000595,-0.353810868,-1.38249303,-0.036590678,0.87957726,-0.146766352,-0.218404497,0.253614886,0.80163302,0.126406186,0.775896732,0
-0.718537959,-0.713313704,1.582464381,1.582430958,-0.291939677,-0.132317442,-0.107779231,-0.31446255,0.57419417,0.257144482,-0.658193798,1.223641163,-1.223641163,0.022913903,-0.142854588,0.998799098,-1.378917425,0.255064437,1.258530222,-1.972361313,-1.193597557,0.118022715,1.004572667,-0.636897513,-1.769503248,0.328064028,1.150618557,0
1.021458645,1.012877382,1.591481734,1.591455577,-0.310513876,-0.18211672,-0.117158271,-0.336975032,0.449716492,0.203642773,-0.644360418,1.223641163,-1.223641163,0.022913903,0.085364694,0.005803895,0.590399997,-0.330066427,-1.139559996,-0.109155399,0.87957726,-0.039912746,-0.118323853,0.025814507,0.371180326,0.281010532,0.579698041,0
0.952319707,0.974696206,1.624181331,1.62415496,-0.296002783,-0.042678742,-0.053849751,-0.320824136,0.449716492,0.150141065,-0.699693939,1.223641163,-1.223641163,0.38598235,0.146423361,1.434463905,0.558672515,-0.116366459,-1.015010573,-1.6227701,-1.193597557,0.087094744,0.458074213,0.025814507,-0.72092368,0.213791251,1.17889945,0
0.168745077,0.136719858,1.433571552,1.433539672,-0.333731626,-0.215316239,-0.131226831,-0.363170948,0.698671847,0.257144482,-0.713527319,1.223641163,-1.223641163,0.38598235,2.136335343,1.010455682,-0.192826097,-0.228304538,-0.14809726,-1.259092794,-1.193597557,-0.335249523,0.198736611,-0.566026284,-1.127617621,0.457125047,0.11247413,0
0.787154466,0.751637753,-0.66652274,-0.666540804,-0.34669487,-0.318234746,-0.161708712,-0.378484433,0.947627202,0.096639356,-0.713527319,-0.816812013,0.816812013,-0.703222992,0.684607135,-0.557354794,0.792939387,-0.428436254,0.316393989,0.796196203,0.87957726,-0.613221004,-0.611044533,-0.566026284,0.261570619,0.553920812,-0.925670297,0
1.054107588,1.059096701,0.495936457,0.495922016,-0.255371721,-0.255155661,-0.112468751,-0.277231945,0.138522299,-0.224370895,-0.699693939,-0.816812013,0.816812013,-0.703222992,-0.060108416,-0.652064535,0.607001586,-0.25374501,0.426556516,0.674116732,0.87957726,0.33781412,0.129178487,0.282227494,0.362195924,0.042382085,1.146788853,0
-0.040592262,-0.10241488,1.676131698,1.676103858,-0.328894595,-0.285035228,-0.138261111,-0.360463516,0.449716492,-0.224370895,-0.685860559,-0.816812013,0.816812013,-0.703222992,1.591812145,0.803551325,0.50739205,-0.353810868,0.178279777,0.796196203,0.87957726,-0.259323888,-0.218404497,-0.050779243,0.416102337,0.020871916,0.247102962,0
0.358877157,0.335663883,1.751093164,1.751074974,-0.215514584,-0.215316239,-0.089021151,-0.237524245,-0.234910733,-0.170869187,-0.672027179,-0.816812013,0.816812013,-0.703222992,1.720268904,-0.743131593,0.266115618,-0.230000569,-0.14809726,0.511486388,0.87957726,0.506650423,0.198736611,0.484276526,0.54667565,-0.141126551,1.209831676,0
0.120731926,0.074424254,2.058285,2.058253519,-0.301420258,-0.27175542,-0.135916351,-0.332622059,-0.172671894,-0.170869187,-0.672027179,-0.816812013,0.816812013,-0.703222992,1.999537236,-1.030903497,1.416052374,-0.304625955,0.367775765,0.283974646,0.87957726,0.042984358,-0.02800211,-0.133975903,-0.075643946,-0.226495037,0.465985286,0
0.986889176,0.964648528,2.149215329,2.149178178,-0.341470876,-0.321554698,-0.164053472,-0.373206209,0.511955331,0.203642773,-0.672027179,-0.816812013,0.816812013,-0.703222992,0.186795486,-1.293176625,1.583543964,-0.404691813,1.05300312,0.796196203,-0.157010149,-0.483931943,-0.460508295,-0.636897513,-0.166286581,0.316636751,-0.866162585,0
1.080994953,1.059096701,2.33717941,2.337144967,-0.338762139,-0.304954939,-0.145295392,-0.370440217,0.605313589,0.203642773,-0.672027179,-0.816812013,0.816812013,-0.703222992,-0.04342572,-0.467744809,-0.076614971,-0.428436254,-0.248805539,0.593014985,0.87957726,-0.427272913,-0.611044533,-0.225096055,0.732153643,0.233957035,-0.645512706,0
0.009341415,-0.060214632,2.40383186,2.403794725,-0.339149101,-0.321554698,-0.157019192,-0.372437119,0.449716492,-0.224370895,-0.685860559,-0.816812013,0.816812013,-0.703222992,1.719601597,-1.082629586,0.661233445,-0.416564033,0.778829967,0.796196203,0.87957726,-0.435004906,-0.532558053,-0.438370033,0.332846876,-0.060463414,-0.769830795,0
1.115564421,1.103306485,2.772870498,2.772829807,-0.340696951,-0.308274891,-0.161708712,-0.372419551,0.698671847,-0.170869187,-0.672027179,-0.816812013,0.816812013,-0.703222992,-0.15152959,-0.346079219,1.337471518,-0.379251341,0.735669276,0.796196203,-1.193597557,-0.467073664,-0.331358584,-0.566026284,-0.299455388,0.290421231,-0.690879971,0
0.072718775,0.006100043,2.897143958,2.897101887,-0.346888351,-0.318234746,-0.164053472,-0.380120213,0.511955331,-0.170869187,-0.672027179,-0.816812013,0.816812013,-0.703222992,1.877086247,-0.44880286,1.299841249,-0.416564033,0.573302866,0.796196203,0.87957726,-0.618671426,-0.532558053,-0.636897513,-0.01275313,0.180853804,-0.917716296,0
0.249407172,0.199015461,3.102574722,3.102531299,-0.337988214,-0.304954939,-0.164053472,-0.369587191,0.605313589,0.096639356,-0.685860559,-0.816812013,0.816812013,-0.703222992,2.048250708,-0.880824985,0.891811075,-0.365683089,0.778829967,0.796196203,-1.193597557,-0.412062436,-0.273220451,-0.636897513,-0.540636675,0.225218529,-0.69971775,0
-0.434300103,-0.51838875,3.129070029,3.129028123,-0.334892514,-0.301634987,-0.157019192,-0.366329293,0.449716492,-0.170869187,-0.685860559,-0.816812013,0.816812013,-0.703222992,0.586179229,-0.680477457,1.352966335,-0.379251341,0.426556516,0.796196203,0.87957726,-0.355149898,-0.331358584,-0.438370033,-0.041503217,0.167409948,-0.55301062,0
0.153380869,0.096529145,5.353250695,5.353197538,-0.32038142,-0.294995083,-0.142950632,-0.35291511,-0.203791313,-0.170869187,-0.658193798,-0.816812013,0.816812013,-0.703222992,2.078279561,-0.986462773,0.409627135,-0.379251341,0.171291856,0.796196203,0.87957726,-0.146766352,-0.331358584,-0.133975903,0.469010484,-0.209018024,-0.115835158,0
0.61046607,0.608960725,6.079063648,6.079010788,-0.231186565,-0.245195806,-0.119503031,-0.247167154,-0.203791313,0.096639356,-0.685860559,-0.816812013,0.816812013,-0.703222992,1.047288947,-0.865525719,1.468439612,-0.167247404,0.951883787,0.663018598,-1.193597557,0.446315528,0.351764483,0.193968603,-0.22877809,0.147916356,1.191861526,0
1.00417391,1.016896454,6.286456569,6.286398963,-0.255952165,-0.248515757,-0.135916351,-0.28836033,-0.670582603,-0.170869187,-0.672027179,-0.816812013,0.816812013,-0.703222992,0.059339688,-1.278605896,0.96854731,-0.192687877,0.823223821,0.796196203,-1.193597557,0.334898778,0.29362635,-0.011822077,-0.499108771,-0.451007435,1.079621734,0
