,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Class
0.632080055,0.017704923,-0.377905779,-0.719278799,0.652577187,0.207829465,-0.126658291,-0.131837559,0.377685188,0.223377587,-0.111399044,0.032232591,0.787368627,0.460537449,-0.078670328,-0.350988511,0.809175748,0.647407221,-0.068777869,0.020841885,1.126415801,0.661546585,0.182332244,0.027868253,0.503486525,0.334458683,-0.494492459,-0.245407672,0.522945935,0.343779127,0.053166648,-0.242496773,0.841124492,0.532108753,0.064326989,-0.236448854,0
0.632080055,0.192513027,-0.137606996,-0.137196578,0.357617982,0.207829465,-0.126658291,0.026549651,0.377685188,0.048416717,0.129034579,0.032232591,0.787368627,0.635592958,-0.078670328,0.018756051,1.104648699,0.647407221,0.170489916,0.020841885,0.82922187,0.661546585,0.42142909,0.027868253,0.503486525,0.334458683,0.047267799,-0.245407672,0.819402897,0.518855295,0.053166648,-0.242496773,0.841124492,0.707416956,0.303912678,-0.079003865,0
0.338089332,0.192513027,-0.137606996,0.021553119,0.357617982,0.033053902,0.113378848,0.026549651,0.377685188,0.223377587,0.129034579,-0.125819267,1.081428035,0.635592958,0.161312397,0.018756051,0.809175748,0.647407221,0.409757702,0.020841885,0.532027939,0.661546585,0.182332244,-0.181877021,0.798026142,0.509876221,0.047267799,-0.245407672,0.819402897,0.693931462,0.292625882,-0.084964041,0.841124492,0.707416956,0.303912678,-0.079003865,0
0.338089332,0.017704923,0.102691788,0.021553119,0.357617982,0.207829465,0.113378848,-0.131837559,0.080742192,0.223377587,-0.351832666,-0.705342746,0.787368627,0.635592958,0.401295123,0.018756051,0.513702798,0.647407221,0.170489916,-0.189291337,0.532027939,0.268265221,-0.295861446,-0.548931251,0.798026142,0.685293758,0.288050136,-0.087440445,0.819402897,0.693931462,0.292625882,-0.084964041,0.841124492,0.707416956,0.303912678,-0.236448854,0
-0.176394434,-0.375613311,-1.038727434,-1.089694758,-0.158560626,-0.534966678,-1.026797563,-0.923773606,-0.43890805,-0.520206114,-1.013025128,-0.916078557,0.199249811,-0.283448466,-1.038601228,-1.143298288,-0.077243103,-0.618688295,-1.265116795,-0.924757613,-0.359553854,-0.91157887,-1.013151981,-0.758676525,0.135312004,-0.19179393,-0.976057133,-1.035243808,-0.366424951,-0.662908836,-0.964535094,-0.820116791,-0.651234301,-0.958010974,-0.953912188,-0.656302159,1
-0.470385157,-0.550421415,-1.038727434,-0.930945061,-0.674739234,-1.015599476,-0.846769708,-0.343020504,-0.661615297,-1.001348508,-0.351832666,0.032232591,-0.388869005,-0.939906626,-1.038601228,-0.773553726,-0.668189005,-1.055272956,-0.547313439,-0.346891253,-0.656747785,-1.042672658,-0.056764601,0.237613528,-0.674671943,-0.98117285,-0.976057133,-0.666653611,-0.959338875,-1.144368296,-1.203994328,-0.662584059,-0.651234301,-1.396281482,-0.953912188,-0.446375506,1
-0.6908782,-1.031143701,-0.377905779,0.021553119,-0.674739234,-1.015599476,-0.36669543,0.237732597,-0.884322543,-1.176309379,-0.351832666,0.401020259,-0.682928413,-1.071198258,-0.078670328,0.230038658,-0.889793717,-1.055272956,-0.068777869,0.230975107,-0.879643234,-1.217464375,-0.295861446,0.237613528,-0.674671943,-1.419716694,-0.976057133,-0.456030642,-0.959338875,-1.275675422,-0.964535094,-0.662584059,-0.94970606,-1.133319177,-0.714326499,-0.236448854,1
-0.911371242,-1.205951805,-0.377905779,0.391969077,-0.895958637,-1.190375039,-0.126658291,0.607302752,-1.181265539,-1.176309379,-0.111399044,0.401020259,-0.903472969,-1.246253768,-0.318653053,0.230038658,-0.889793717,-1.22990682,-0.547313439,0.020841885,-0.879643234,-1.217464375,-0.774055136,-0.181877021,-0.969211561,-1.156590387,-0.735274796,-0.245407672,-0.662881913,-1.144368296,-0.725075861,-0.242496773,-0.94970606,-1.133319177,-0.953912188,-0.656302159,1
-0.911371242,-1.205951805,-0.137606996,0.60363534,-1.190917842,-1.190375039,-0.126658291,0.396119806,-0.661615297,-1.176309379,-0.351832666,0.242968401,-0.903472969,-1.246253768,-0.558635778,0.018756051,-0.889793717,-1.22990682,-0.786581224,-0.189291337,-0.879643234,-1.217464375,-0.774055136,-0.339185977,-0.674671943,-1.156590387,-0.735274796,-0.245407672,-0.959338875,-1.144368296,-0.964535094,-0.662584059,-0.94970606,-1.26480033,-0.714326499,-0.236448854,1
-1.205361966,-1.205951805,-0.137606996,0.391969077,-0.674739234,-1.190375039,-0.36669543,0.237732597,-0.884322543,-1.001348508,-0.351832666,-0.125819267,-0.903472969,-1.246253768,-0.798618503,-0.192526556,-0.889793717,-1.22990682,-0.786581224,-0.346891253,-0.879643234,-1.217464375,-0.774055136,-0.548931251,-0.969211561,-1.156590387,-0.976057133,-0.666653611,-0.959338875,-1.275675422,-0.725075861,-0.242496773,-0.94970606,-1.133319177,-0.714326499,-0.656302159,1
-0.6908782,-1.205951805,-0.377905779,0.233219381,-0.895958637,-1.015599476,-0.36669543,-0.131837559,-0.884322543,-0.870127855,-0.592266289,-0.336555078,-0.903472969,-1.246253768,-0.798618503,-0.350988511,-0.889793717,-1.22990682,-0.786581224,-0.557024475,-0.879643234,-1.217464375,-1.013151981,-0.548931251,-0.969211561,-1.288153541,-0.735274796,-0.245407672,-0.959338875,-1.144368296,-0.725075861,-0.662584059,-0.94970606,-1.133319177,-0.953912188,-0.813747148,1
-0.911371242,-0.900037623,-0.618204563,-0.34886284,-0.674739234,-0.709742241,-1.266834701,-0.923773606,-0.43890805,-0.345245243,-1.253458751,-1.074130415,-0.903472969,-1.246253768,-1.038601228,-0.562271119,-0.889793717,-1.055272956,-1.50438458,-0.767157697,-0.656747785,-0.736787153,-1.013151981,-0.915985481,-0.969211561,-1.156590387,-0.976057133,-0.824620838,-0.959338875,-1.144368296,-0.964535094,-0.662584059,-0.94970606,-0.826529822,-0.953912188,-0.813747148,1
-0.470385157,0.192513027,0.102691788,-0.34886284,0.062658777,0.819543936,0.893499549,0.607302752,0.377685188,1.404363465,1.21098588,0.980543739,-0.388869005,0.460537449,0.401295123,0.018756051,-0.077243103,0.996674949,0.948110218,0.808841467,0.234834008,1.404411383,1.258268048,0.814413032,-0.380132326,0.685293758,0.288050136,0.281149752,-0.069967989,1.262929006,1.130733199,0.70269962,-0.054290784,1.452476819,1.382048277,0.865666071,0
0.044098609,0.804341392,0.883662834,0.60363534,0.357617982,1.387564515,1.193545973,0.976872907,0.377685188,1.404363465,1.21098588,0.980543739,-0.094809597,0.985703977,0.941256254,0.811065828,0.218229847,1.389601144,1.24719495,0.808841467,-0.062359923,1.229619666,1.258268048,0.814413032,-0.085592709,1.255400756,1.130788316,0.702395691,-0.069967989,1.438005174,1.370192432,0.860232353,0.169563035,1.277168616,1.142462588,0.865666071,0
0.338089332,1.37246773,1.184036313,0.974051299,0.357617982,1.387564515,1.193545973,0.976872907,0.080742192,1.229402594,1.511527909,0.980543739,0.199249811,1.379578873,1.241234661,0.811065828,-0.077243103,1.21496728,1.24719495,0.808841467,-0.062359923,1.404411383,1.557139104,0.814413032,-0.085592709,1.430818293,1.371570653,0.860362918,0.152374732,1.262929006,1.130733199,0.860232353,-0.054290784,1.277168616,1.382048277,0.708221081,0
0.338089332,1.37246773,1.184036313,0.974051299,0.062658777,1.212788952,1.493592397,0.976872907,-0.141965055,1.010701506,1.511527909,0.980543739,-0.094809597,1.204523364,1.241234661,0.811065828,-0.077243103,1.389601144,1.546279681,0.808841467,-0.062359923,1.229619666,1.557139104,0.814413032,0.135312004,1.255400756,1.130788316,0.860362918,-0.069967989,1.262929006,1.370192432,0.70269962,-0.054290784,1.277168616,1.74142681,0.865666071,0
0.044098609,1.197659626,1.484409793,0.974051299,-0.158560626,0.994319498,1.493592397,0.976872907,-0.141965055,1.229402594,1.21098588,0.769807928,-0.094809597,1.379578873,1.541213067,0.811065828,-0.077243103,1.21496728,1.546279681,0.808841467,-0.062359923,1.404411383,1.258268048,0.814413032,-0.085592709,1.255400756,1.371570653,0.702395691,-0.069967989,1.262929006,1.729381283,0.860232353,-0.054290784,1.452476819,1.382048277,1.075592723,0
-0.176394434,0.979149496,1.484409793,0.974051299,-0.158560626,1.212788952,1.193545973,0.765689962,-0.43890805,1.229402594,1.511527909,0.769807928,-0.094809597,1.204523364,1.541213067,0.811065828,-0.077243103,1.389601144,1.24719495,0.808841467,-0.359553854,1.404411383,1.557139104,0.814413032,-0.085592709,1.255400756,1.732744158,0.860362918,-0.069967989,1.438005174,1.370192432,1.070275996,-0.352762542,1.452476819,1.74142681,1.075592723,0
-0.176394434,1.197659626,1.184036313,0.762385036,-0.453519831,1.212788952,1.493592397,0.765689962,-0.43890805,1.623064554,1.511527909,0.980543739,-0.094809597,1.379578873,1.241234661,0.811065828,-0.372716054,1.389601144,1.546279681,0.808841467,-0.359553854,1.404411383,1.557139104,1.024158306,-0.085592709,1.430818293,1.371570653,1.070985888,-0.366424951,1.438005174,1.729381283,1.070275996,-0.352762542,1.277168616,1.74142681,1.075592723,0
-0.470385157,1.37246773,1.484409793,0.974051299,-0.158560626,1.212788952,1.493592397,0.976872907,-0.43890805,1.404363465,1.511527909,0.980543739,-0.388869005,1.379578873,1.541213067,0.811065828,-0.668189005,1.21496728,1.24719495,0.808841467,-0.359553854,1.229619666,0.959396991,1.024158306,-0.380132326,1.430818293,1.371570653,0.860362918,-0.366424951,1.656850383,1.370192432,0.70269962,-0.352762542,1.452476819,1.382048277,0.865666071,0
-0.176394434,1.37246773,1.784783272,1.132800995,-0.453519831,0.994319498,1.193545973,0.607302752,-0.43890805,0.617039547,0.369468201,0.242968401,-0.094809597,1.379578873,1.541213067,1.022348435,-0.077243103,1.389601144,1.24719495,1.018974688,-0.359553854,1.011130019,0.720300146,0.447358802,-0.380132326,1.430818293,1.371570653,0.702395691,-0.069967989,1.438005174,1.729381283,1.070275996,-0.054290784,1.277168616,1.74142681,0.708221081,0
-0.470385157,0.585831262,0.342990571,0.233219381,-0.453519831,0.207829465,-0.126658291,0.026549651,-0.43890805,0.223377587,0.129034579,0.032232591,-0.388869005,0.985703977,0.701273529,0.441321266,-0.372716054,0.472773357,0.170489916,0.020841885,-0.062359923,0.486754868,0.182332244,-0.181877021,-0.085592709,1.255400756,1.732744158,0.702395691,-0.366424951,0.869007629,0.831409157,0.282612334,-0.651234301,0.35680055,0.303912678,-0.079003865,0
0.044098609,-0.550421415,-1.279026217,-1.089694758,-0.453519831,-0.709742241,-1.746908979,-1.293343761,-0.43890805,-0.345245243,-1.493892373,-1.074130415,0.199249811,-0.108392957,-1.038601228,-0.773553726,-0.077243103,-0.269420567,-1.50438458,-1.134890835,-0.062359923,-0.256109931,-1.491345671,-0.915985481,0.135312004,-0.016376393,-0.976057133,-0.824620838,0.152374732,-0.181449375,-0.964535094,-0.820116791,-0.054290784,-0.344432263,-1.193497877,-1.0236738,0
-0.470385157,-0.725229519,-1.759623784,-1.30136102,-0.453519831,-0.360191115,-1.50687184,-1.082160815,-0.43890805,-0.520206114,-1.493892373,-1.074130415,-0.094809597,-0.283448466,-1.518566679,-1.143298288,-0.077243103,-0.269420567,-1.50438458,-0.924757613,-0.062359923,-0.256109931,-1.491345671,-1.125730755,0.135312004,-0.19179393,-0.976057133,-0.824620838,-0.069967989,-0.356525543,-1.203994328,-1.030160434,-0.054290784,-0.344432263,-1.433083566,-1.233600453,0
-0.470385157,-0.375613311,-1.519325001,-1.089694758,-0.453519831,-0.534966678,-1.50687184,-1.082160815,-0.43890805,-0.520206114,-1.253458751,-1.074130415,-0.094809597,-0.283448466,-1.518566679,-0.932015681,-0.077243103,-0.269420567,-1.50438458,-1.134890835,-0.062359923,-0.430901648,-1.252248826,-0.915985481,-0.085592709,-0.367211468,-1.21683947,-1.035243808,-0.069967989,-0.356525543,-1.443453561,-1.240204077,-0.352762542,-0.344432263,-1.433083566,-1.0236738,0
-0.470385157,-0.550421415,-1.519325001,-1.089694758,-0.453519831,-0.534966678,-1.266834701,-1.082160815,-0.141965055,-0.520206114,-1.253458751,-1.074130415,-0.094809597,-0.283448466,-1.518566679,-1.143298288,-0.077243103,-0.444054431,-1.265116795,-0.924757613,-0.062359923,-0.605693365,-1.491345671,-1.33547603,-0.085592709,-0.367211468,-1.457621807,-1.245866777,-0.366424951,-0.356525543,-1.443453561,-1.030160434,-0.352762542,-0.344432263,-1.433083566,-1.233600453,0
-0.470385157,-0.550421415,-1.279026217,-1.089694758,-0.158560626,-0.534966678,-1.266834701,-1.082160815,-0.141965055,-0.695166984,-1.493892373,-1.074130415,-0.094809597,-0.458503976,-1.278583953,-0.932015681,-0.077243103,-0.618688295,-1.50438458,-1.345024057,-0.359553854,-0.736787153,-1.670668305,-1.492784985,-0.380132326,-0.367211468,-1.457621807,-1.035243808,-0.366424951,-0.356525543,-1.443453561,-1.240204077,-0.054290784,-0.519740466,-1.433083566,-1.233600453,0
-0.176394434,-0.725229519,-1.519325001,-1.30136102,-0.453519831,-0.709742241,-1.746908979,-1.293343761,-0.43890805,-0.345245243,-1.013025128,-0.916078557,-0.388869005,-0.633559485,-1.698553723,-1.354580895,-0.077243103,-0.618688295,-1.50438458,-1.134890835,-0.062359923,-0.430901648,-1.013151981,-0.915985481,-0.085592709,-0.542629006,-1.457621807,-1.245866777,-0.069967989,-0.356525543,-1.443453561,-1.240204077,-0.054290784,-0.344432263,-1.433083566,-1.233600453,0
-0.470385157,-0.725229519,-1.759623784,-1.30136102,-0.453519831,-0.360191115,-1.026797563,-0.923773606,0.377685188,0.223377587,-0.592266289,-0.336555078,-0.094809597,-0.633559485,-1.518566679,-1.143298288,-0.077243103,-0.444054431,-1.025849009,-0.924757613,-0.062359923,-0.081318213,-0.774055136,-0.758676525,-0.085592709,-0.367211468,-1.457621807,-1.245866777,-0.069967989,-0.356525543,-1.443453561,-1.240204077,-0.054290784,-0.16912406,-1.193497877,-1.0236738,0
0.338089332,0.192513027,-0.618204563,-0.34886284,0.357617982,0.207829465,-0.126658291,-0.501407714,0.080742192,0.223377587,-0.832699911,-0.916078557,-0.094809597,-0.108392957,-0.798618503,-0.773553726,-0.077243103,-0.269420567,-1.025849009,-0.924757613,-0.359553854,-0.430901648,-1.252248826,-1.125730755,-0.085592709,-0.19179393,-1.21683947,-1.035243808,0.152374732,-0.181449375,-0.725075861,-0.820116791,0.169563035,-0.344432263,-1.193497877,-1.233600453,0
0.044098609,0.192513027,-0.858503346,-0.930945061,-0.158560626,-0.360191115,-1.266834701,-1.082160815,-0.43890805,-0.520206114,-1.493892373,-1.074130415,-0.388869005,-0.458503976,-1.278583953,-1.143298288,-0.372716054,-0.444054431,-1.265116795,-1.134890835,-0.062359923,-0.430901648,-1.252248826,-1.33547603,0.135312004,-0.367211468,-1.21683947,-1.245866777,-0.069967989,-0.356525543,-1.443453561,-1.240204077,-0.054290784,-0.344432263,-1.433083566,-1.233600453,0
0.485084694,0.454725184,-0.317831083,-0.560529102,0.505097584,0.251523356,-0.546723285,-0.765386396,0.22921369,-0.082803937,-1.013025128,-1.126814368,0.493309219,0.154190307,-0.498640097,-0.826374378,0.513702798,0.341797958,-0.188411761,-0.451957864,0.532027939,0.180869362,-0.176313023,-0.653803888,0.429851621,0.159041145,-0.614883628,-0.824620838,0.448831694,0.16870296,-0.605346244,-0.820116791,0.468034794,0.006184143,-0.594533655,-0.603820496,1
-0.102896753,-0.288209259,-1.519325001,-1.142611323,-0.084820825,-0.272803333,-1.50687184,-1.134956552,-0.067729306,-0.257764807,-1.253458751,-1.126814368,0.125734959,-0.195920712,-0.978605547,-1.248939592,-0.077243103,-0.182103634,-1.205299848,-1.029824224,-0.359553854,-0.168714072,-0.95337777,-1.230603393,0.135312004,-0.016376393,-0.855665965,-0.824620838,-0.14408223,-0.356525543,-0.844805478,-1.082671345,0.169563035,-0.16912406,-0.594533655,-1.076155464,0
-0.102896753,-0.288209259,-1.519325001,-1.142611323,-0.084820825,-0.272803333,-1.266834701,-1.134956552,-0.364672301,-0.432725678,-1.493892373,-1.126814368,-0.094809597,-0.195920712,-1.218588272,-1.037656985,-0.372716054,-0.182103634,-0.966032063,-1.239957446,-0.359553854,-0.343505789,-1.192474615,-1.230603393,-0.159227614,-0.367211468,-0.855665965,-1.08789955,0.152374732,-0.181449375,-0.605346244,-1.082671345,0.169563035,-0.16912406,-1.313290721,-1.286082116,0
-0.102896753,-0.288209259,-1.279026217,-1.142611323,-0.379780029,-0.447578896,-1.50687184,-1.134956552,-0.364672301,-0.432725678,-1.253458751,-1.337550178,-0.388869005,-0.195920712,-0.978605547,-1.248939592,-0.372716054,-0.356737499,-1.205299848,-1.239957446,-0.359553854,-0.343505789,-1.192474615,-1.020858118,0.135312004,-0.19179393,-0.614883628,-1.08789955,0.152374732,-0.181449375,-1.323723945,-1.292714988,-0.128908723,-0.16912406,-1.313290721,-1.076155464,0
-0.396887477,-0.463017363,-1.519325001,-1.142611323,-0.379780029,-0.447578896,-1.266834701,-1.346139498,-0.364672301,-0.082803937,-1.013025128,-0.916078557,-0.388869005,-0.370976221,-1.218588272,-1.248939592,-0.372716054,-0.356737499,-1.205299848,-1.029824224,-0.062359923,-0.343505789,-1.192474615,-1.230603393,0.135312004,-0.19179393,-1.337230639,-1.29852252,-0.14408223,-0.181449375,-1.323723945,-1.082671345,-0.128908723,-0.344432263,-1.313290721,-1.076155464,0
-0.396887477,-0.463017363,-1.279026217,-1.354277586,-0.379780029,-0.09802777,-1.026797563,-0.923773606,0.526156685,0.485818894,0.189142985,-0.17850322,-0.388869005,-0.370976221,-1.218588272,-1.037656985,-0.077243103,-0.356737499,-1.205299848,-1.239957446,-0.062359923,0.006077645,-0.714280925,-0.653803888,-0.159227614,-0.19179393,-1.337230639,-1.08789955,-0.14408223,-0.356525543,-1.323723945,-1.082671345,-0.128908723,-0.16912406,-1.073705033,-1.076155464,0
-0.396887477,-0.113401155,-1.038727434,-0.930945061,0.505097584,0.46999281,0.173388132,-0.184633295,1.120042677,0.660779764,0.189142985,0.032232591,-0.094809597,-0.370976221,-1.218588272,-1.248939592,-0.077243103,-0.00746977,-0.726764278,-0.662091086,0.82922187,0.35566108,-0.47518408,-0.077004384,-0.159227614,-0.367211468,-1.337230639,-1.08789955,-0.14408223,-0.181449375,-1.084264711,-1.082671345,0.468034794,0.181492346,-0.594533655,-0.603820496,0
0.485084694,0.454725184,0.162766484,-0.190113144,1.095015993,0.644768373,0.173388132,0.026549651,1.120042677,0.660779764,0.189142985,0.032232591,-0.094809597,-0.020865202,-0.738622822,-0.667912422,0.809175748,0.341797958,-0.487496493,-0.084224726,1.126415801,0.530452797,0.062783822,-0.23431334,-0.159227614,-0.19179393,-1.096448302,-1.08789955,0.448831694,0.16870296,-0.605346244,-0.610073148,0.766506553,0.35680055,-0.354947966,-0.393893843,1
1.07306614,0.804341392,-0.0775323,0.021553119,1.095015993,0.819543936,0.173388132,-0.184633295,1.120042677,0.485818894,-0.051290638,-0.17850322,0.787368627,0.504301326,0.041321035,-0.086885252,1.104648699,0.691065687,0.290123809,0.125908496,0.82922187,0.705244514,0.062783822,-0.077004384,0.724391238,0.509876221,-0.193514538,-0.403374899,1.115859859,0.518855295,0.053166648,-0.189985862,1.139596251,0.532108753,0.064326989,-0.393893843,1
1.07306614,0.454725184,-0.0775323,-0.190113144,0.505097584,0.076747793,-0.546723285,-0.55420345,0.526156685,0.485818894,-0.291724261,-0.336555078,0.787368627,0.679356835,0.041321035,-0.086885252,0.513702798,0.341797958,-0.188411761,-0.451957864,0.532027939,0.35566108,-0.176313023,-0.444058614,1.092565759,0.509876221,0.047267799,-0.403374899,0.745288656,0.16870296,-0.365887011,-0.400029505,0.169563035,-0.16912406,-0.594533655,-0.393893843,1
0.485084694,0.061406949,-0.558129867,-0.560529102,0.505097584,0.46999281,-0.306686146,-0.343020504,0.823099681,0.835740635,0.189142985,-0.17850322,0.493309219,0.329245817,-0.19866169,-0.456629815,0.513702798,0.341797958,-0.188411761,-0.451957864,0.532027939,0.35566108,-0.176313023,-0.444058614,0.724391238,0.159041145,-0.374101291,-0.403374899,0.152374732,-0.181449375,-0.605346244,-0.400029505,-0.128908723,-0.344432263,-0.594533655,-0.813747148,1
0.485084694,0.454725184,-0.317831083,-0.34886284,0.800056789,0.819543936,0.173388132,-0.184633295,1.120042677,0.835740635,0.189142985,0.032232591,0.493309219,0.329245817,-0.19866169,-0.456629815,0.513702798,0.341797958,-0.188411761,-0.451957864,0.532027939,0.35566108,-0.714280925,-0.653803888,0.135312004,-0.19179393,-0.614883628,-0.403374899,-0.14408223,-0.356525543,-0.605346244,-0.820116791,-0.128908723,-0.475913415,-0.834119344,-0.813747148,1
1.07306614,0.804341392,0.162766484,-0.190113144,0.21013838,-0.09802777,-0.546723285,-0.923773606,-0.067729306,-0.607686549,-0.772591506,-0.758026699,0.125734959,-0.195920712,-0.738622822,-0.667912422,-0.077243103,-0.356737499,-0.726764278,-0.819691002,0.532027939,0.006077645,-0.47518408,-0.444058614,-0.453767231,-1.112736003,-1.096448302,-0.824620838,-0.440539192,-0.662908836,-0.844805478,-0.820116791,0.169563035,0.35680055,-0.354947966,-0.393893843,1
-0.102896753,-0.637825467,-0.79842865,-0.772195365,0.505097584,0.251523356,-0.066649007,-0.184633295,0.823099681,0.485818894,0.189142985,-0.336555078,0.493309219,-0.020865202,-0.498640097,-0.456629815,0.809175748,0.516431823,0.050856024,-0.241824642,0.532027939,0.180869362,-0.47518408,-0.811112844,0.135312004,0.334458683,-0.374101291,-0.403374899,0.448831694,0.343779127,-0.605346244,-0.610073148,0.468034794,0.006184143,-1.073705033,-1.076155464,0
0.485084694,0.236215054,-0.0775323,-0.190113144,0.800056789,0.46999281,0.173388132,-0.343020504,0.526156685,0.092156934,-0.532157883,-0.758026699,0.787368627,0.504301326,0.041321035,-0.245347208,0.513702798,0.167164094,-0.487496493,-0.819691002,0.160535525,0.180869362,-0.714280925,-0.653803888,0.429851621,0.334458683,-0.614883628,-0.613997869,0.448831694,-0.006373208,-1.084264711,-1.082671345,0.169563035,-0.16912406,-0.834119344,-0.813747148,0
0.779075417,0.454725184,0.162766484,-0.34886284,0.505097584,0.076747793,-0.546723285,-0.765386396,0.823099681,0.485818894,-0.051290638,-0.336555078,0.493309219,0.154190307,-0.498640097,-0.826374378,0.144361609,0.167164094,-0.726764278,-0.662091086,0.532027939,0.35566108,-0.47518408,-0.23431334,0.429851621,-0.016376393,-1.096448302,-1.08789955,0.152374732,-0.181449375,-0.844805478,-0.820116791,0.169563035,0.006184143,-1.073705033,-0.813747148,0
0.485084694,0.061406949,-0.558129867,-0.772195365,0.800056789,0.46999281,-0.066649007,-0.343020504,0.823099681,0.660779764,-0.051290638,0.032232591,0.125734959,0.154190307,-0.738622822,-0.667912422,0.513702798,0.341797958,-0.487496493,-0.241824642,0.532027939,0.35566108,0.062783822,-0.23431334,0.135312004,-0.19179393,-0.855665965,-0.824620838,0.152374732,-0.006373208,-1.084264711,-0.820116791,0.169563035,0.181492346,-0.834119344,-0.603820496,0
1.07306614,0.629533288,0.162766484,0.021553119,0.800056789,0.644768373,0.413425271,0.026549651,0.526156685,0.660779764,0.189142985,-0.17850322,0.787368627,0.504301326,0.041321035,-0.245347208,0.809175748,0.691065687,0.290123809,-0.084224726,0.82922187,0.705244514,0.301880667,-0.077004384,0.429851621,0.509876221,-0.193514538,-0.19275193,0.745288656,0.518855295,0.292625882,-0.189985862,0.468034794,0.707416956,0.064326989,-0.183967191,0
0.485084694,0.629533288,0.162766484,-0.190113144,0.505097584,0.251523356,-0.306686146,-0.55420345,0.22921369,-0.082803937,-0.772591506,-0.916078557,0.787368627,0.679356835,0.28130376,-0.086885252,0.809175748,0.691065687,0.290123809,-0.241824642,0.532027939,0.35566108,-0.176313023,-0.444058614,0.429851621,0.685293758,0.047267799,-0.19275193,0.745288656,0.693931462,0.292625882,0.020057781,0.766506553,0.707416956,0.603394789,0.025959461,0
0.485084694,0.236215054,-0.317831083,-0.560529102,0.21013838,-0.09802777,-0.786760424,-0.923773606,0.22921369,-0.257764807,-1.013025128,-1.126814368,0.787368627,0.679356835,0.28130376,-0.245347208,0.513702798,0.341797958,-0.188411761,-0.451957864,0.160535525,-0.168714072,-0.95337777,-1.020858118,0.724391238,0.685293758,0.288050136,0.01787104,0.745288656,0.693931462,0.591949923,0.020057781,0.766506553,0.35680055,-0.1752587,-0.393893843,0
0.19109397,-0.113401155,-0.79842865,-0.930945061,0.21013838,-0.272803333,-1.026797563,-1.134956552,-0.067729306,-0.607686549,-1.253458751,-0.916078557,0.493309219,0.329245817,-0.19866169,-0.456629815,0.144361609,-0.182103634,-0.966032063,-1.029824224,-0.359553854,-0.649391294,-0.95337777,-0.811112844,0.724391238,0.685293758,0.589028057,0.01787104,0.745288656,0.343779127,-0.186292586,-0.400029505,0.169563035,-0.475913415,-1.313290721,-1.286082116,0
-0.102896753,-0.637825467,-1.279026217,-0.930945061,-0.379780029,-0.928211694,-1.026797563,-0.765386396,-0.661615297,-1.045088726,-0.532157883,-0.336555078,-0.388869005,-0.677323362,-0.978605547,-0.826374378,-0.668189005,-0.967956024,-0.966032063,-0.662091086,-0.953941717,-1.130068517,-1.192474615,-0.653803888,0.135312004,-0.498774621,-1.337230639,-1.29852252,-0.736996154,-1.275675422,-1.922372028,-1.502758631,-1.024324,-1.396281482,-1.912254943,-1.705935421,1
-0.396887477,-0.943739649,-1.038727434,-0.772195365,-0.674739234,-1.059293366,-0.546723285,-0.343020504,-0.661615297,-1.045088726,-0.051290638,0.242968401,-0.682928413,-0.983670504,-0.978605547,-0.667912422,-0.963661955,-1.142589888,-1.205299848,-0.662091086,-0.656747785,-1.392256093,-0.95337777,-0.444058614,-0.748306848,-1.288153541,-1.939186481,-1.509145489,-1.033453116,-1.406982547,-1.922372028,-1.712802274,-1.322795758,-1.396281482,-1.732565677,-1.705935421,1
-0.6908782,-1.074845727,-0.558129867,-0.34886284,-0.674739234,-1.059293366,-0.066649007,0.237732597,-0.884322543,-1.045088726,-0.051290638,0.242968401,-0.976987821,-1.158726013,-1.218588272,-0.667912422,-0.668189005,-1.404540684,-0.966032063,-0.451957864,-0.953941717,-1.261162305,-0.95337777,-0.653803888,-1.042846465,-1.419716694,-1.939186481,-1.719768459,-1.329910078,-1.406982547,-1.742777603,-1.712802274,-1.024324,-1.396281482,-1.912254943,-1.496008768,1
-0.911371242,-1.074845727,-0.0775323,0.233219381,-0.895958637,-1.234068929,-0.306686146,0.237732597,-0.884322543,-1.220049597,-0.532157883,0.032232591,-0.976987821,-1.290017645,-0.978605547,-0.667912422,-0.963661955,-1.142589888,-0.726764278,-0.241824642,-0.656747785,-1.130068517,-0.714280925,-0.23431334,-1.042846465,-1.419716694,-1.939186481,-1.509145489,-0.736996154,-1.100599254,-1.50331837,-1.082671345,-0.725852241,-1.089492126,-1.073705033,-0.603820496,1
-0.911371242,-1.249653831,-0.317831083,0.233219381,-0.895958637,-1.234068929,-0.546723285,0.026549651,-0.884322543,-1.220049597,-0.772591506,-0.17850322,-0.976987821,-1.158726013,-0.738622822,-0.245347208,-0.668189005,-1.142589888,-0.726764278,-0.241824642,-0.953941717,-1.130068517,-0.95337777,-0.653803888,-0.748306848,-1.112736003,-1.517817391,-1.08789955,-0.736996154,-1.100599254,-1.084264711,-0.610073148,-1.024324,-1.26480033,-0.834119344,-0.603820496,1
