,,,,,,,,,,,,,,,,,,,,,Class
-2.111428426,-0.919988437,-0.203640486,-0.245256662,-0.683598474,-0.061400644,-0.278294946,-1.291491626,-0.167424781,0.264155795,0.814708426,-0.896899267,0.484553389,-1.115347827,-1.097401286,-0.488278885,-1.441887364,-1.275392567,-1.561650666,-0.62378908,-2.126605467,0
-1.264892129,1.169811912,-0.203640486,-0.672401333,-0.683598474,-0.061400644,-0.278294946,-1.470968022,0.295823839,-0.420487348,-0.410840322,-0.843946552,0.662738089,-0.730338048,-0.753394823,-0.488278885,-0.840731601,-0.445367433,-0.803010867,-0.423387079,-0.493293969,0
-1.476526203,-0.68650198,-0.203640486,-0.667063538,-0.383475623,-0.061400644,-0.278294946,-1.11201523,-0.051612626,-0.420487348,0.474278218,-0.473277545,0.12818399,-0.785339445,-0.409388359,-0.488278885,-0.960962753,-0.956152131,-1.216814394,-0.490187746,-0.493293969,0
-1.476526203,-0.261483631,-0.203640486,-1.635871141,0.162841798,-0.061400644,-0.278294946,-1.231666161,0.295823839,-0.420487348,-0.189560687,-0.314419399,-0.085637649,-0.785339445,-0.065381895,0.963082541,-1.321656211,-1.083848305,-1.423716157,-0.289785745,-0.493293969,0
-1.476526203,-0.667627315,-0.203640486,0.807419079,-0.35921418,-0.061400644,-0.278294946,-1.171840696,-0.167424781,-0.420487348,0.457256707,-0.340895757,-0.050000709,-0.785339445,0.278624569,-0.488278885,-0.960962753,-0.892304044,-1.14784714,-0.490187746,-0.493293969,0
-1.476526203,-0.919988437,-0.203640486,0.837534417,-0.683598474,-0.061400644,-0.278294946,-1.11201523,-0.283236937,-0.420487348,0.491299728,-0.790993837,0.34200563,-1.115347827,-0.409388359,-0.488278885,-0.960962753,-0.892304044,-1.14784714,-0.62378908,-0.493293969,0
-1.476526203,-0.48736937,-0.203640486,0.15919925,-0.127511112,-0.061400644,-0.278294946,-1.171840696,-0.051612626,0.948798937,-0.053388604,0.373965899,-0.655828687,-0.235325475,-0.753394823,2.414443968,-0.600269296,-0.828455956,-0.940945376,-0.323186078,-0.493293969,0
-1.476526203,-0.297166162,-0.203640486,-0.343729958,0.11697557,-0.061400644,-0.278294946,-1.171840696,0.064199529,1.757922651,-0.29168975,0.426918614,-0.727102567,-0.235325475,-0.753394823,2.414443968,-0.600269296,-0.828455956,-0.871978122,-0.256385411,-0.493293969,0
-1.476526203,-0.919988437,-0.203640486,1.153120462,-0.165204449,-0.061400644,-0.278294946,-1.411142557,0.064199529,-0.420487348,0.355127645,-0.499753903,-0.050000709,-1.115347827,-1.097401286,0.963082541,-0.780616025,-0.956152131,-1.078879885,-0.490187746,-0.493293969,0
-1.476526203,-0.919988437,-0.203640486,-0.913268776,-0.012042565,-0.061400644,-0.278294946,-1.231666161,0.064199529,-0.420487348,0.252998583,-0.499753903,-0.050000709,-1.115347827,-1.097401286,0.963082541,-0.660384872,-0.956152131,-1.078879885,-0.356586412,-0.493293969,0
-1.370709166,-0.041219225,-0.203640486,-0.116585525,-0.401206599,-0.061400644,-0.278294946,-1.11201523,-0.051612626,1.011039223,-0.32573277,0.373965899,-0.655828687,-0.235325475,-1.097401286,0.963082541,-0.600269296,-0.636911695,-0.734043613,-0.456787413,-0.493293969,0
-1.370709166,0.203859741,-0.203640486,0.954792154,-0.202068008,-0.061400644,-0.278294946,-1.291491626,0.064199529,-0.109285919,-0.053388604,0.02977325,-0.727102567,-1.06034643,-1.097401286,0.963082541,-0.600269296,-0.700759782,-0.803010867,-0.389986746,1.140017528,0
-1.370709166,0.046070191,-0.203640486,0.702406633,-0.683598474,-0.061400644,-0.278294946,-1.231666161,-0.051612626,-0.296006777,0.491299728,-0.843946552,0.448916449,-1.06034643,-1.097401286,-0.488278885,-0.660384872,-0.573063607,-0.734043613,-0.556988413,-0.493293969,0
-1.370709166,-0.919988437,-0.203640486,-0.824410485,-0.683598474,-0.061400644,-0.278294946,-1.171840696,-0.167424781,0.139675223,0.184912541,-0.896899267,0.448916449,-1.170349224,-0.409388359,-0.488278885,-0.600269296,-0.700759782,-0.871978122,-0.556988413,-0.493293969,0
-1.370709166,-0.190567734,-0.203640486,0.381857015,-0.683598474,-0.061400644,-0.278294946,-1.171840696,-0.167424781,-0.420487348,0.950880509,-0.923375625,0.555827269,-1.06034643,-1.44140775,-0.488278885,-0.960962753,-0.636911695,-0.940945376,-0.52358808,-0.493293969,0
-1.370709166,-0.919988437,-0.203640486,-0.734480557,-0.683598474,-0.061400644,-0.278294946,-1.291491626,0.064199529,-0.420487348,1.342375248,-0.923375625,0.555827269,-1.06034643,-0.409388359,0.963082541,-0.660384872,-0.573063607,-0.734043613,-0.590388747,-0.493293969,0
-1.370709166,-0.672807752,-0.203640486,0.415387174,-0.683598474,-0.061400644,-0.278294946,-1.11201523,-0.283236937,-0.420487348,0.950880509,-0.923375625,0.555827269,-1.06034643,-1.097401286,-0.488278885,-0.960962753,-0.700759782,-1.009912631,-0.590388747,-0.493293969,0
-1.370709166,-0.919988437,-0.203640486,0.509770231,-0.683598474,-0.061400644,-0.278294946,-1.231666161,-0.051612626,-0.420487348,1.240246185,-0.923375625,0.555827269,-1.06034643,-0.409388359,-0.488278885,-0.660384872,-0.573063607,-0.734043613,-0.590388747,-0.493293969,0
-1.370709166,-0.919988437,-0.203640486,0.920704474,-0.683598474,-0.061400644,-0.278294946,-1.052189765,-0.283236937,-0.420487348,0.814708426,-0.97632834,0.662738089,-1.005345033,-1.097401286,-0.488278885,-0.960962753,-0.828455956,-1.078879885,-0.657189414,-2.126605467,0
-1.370709166,-0.919988437,-0.203640486,1.497995759,-0.683598474,-0.061400644,-0.278294946,-1.052189765,-0.283236937,-0.420487348,0.882794467,-1.002804698,0.698375029,-1.005345033,-1.097401286,-0.488278885,-0.960962753,-0.828455956,-1.078879885,-0.657189414,-2.126605467,0
-1.793977314,0.393600357,-0.203640486,0.48376248,-0.402184558,-0.061400644,-0.278294946,-1.470968022,0.180011684,-0.420487348,0.423213687,0.321013184,-0.691465627,-0.400329666,0.278624569,-0.488278885,-1.201425058,-0.892304044,-1.285781648,-0.323186078,-0.493293969,0
-1.793977314,0.858252367,-0.203640486,0.331721221,-0.683598474,-0.061400644,-0.278294946,-1.470968022,0.180011684,-0.420487348,0.201934052,0.215107753,-0.548917868,-0.400329666,-0.409388359,-0.488278885,-0.960962753,-0.764607869,-1.078879885,-0.423387079,-0.493293969,0
-1.793977314,0.580699056,-0.203640486,0.439734468,-0.362101871,-0.061400644,-0.278294946,-1.470968022,0.295823839,-0.420487348,0.440235197,0.373965899,-0.762739507,-0.400329666,0.278624569,-0.488278885,-1.321656211,-0.956152131,-1.285781648,-0.256385411,-0.493293969,0
-1.793977314,0.392464028,-0.203640486,0.179386007,-0.121257541,-0.061400644,-0.278294946,-1.470968022,0.295823839,-0.420487348,0.406192176,0.268060468,-0.762739507,-0.620335254,0.278624569,-0.488278885,-1.321656211,-1.020000218,-1.423716157,-0.256385411,-0.493293969,0
-1.793977314,0.977691424,-0.203640486,0.66072999,-0.683598474,-0.061400644,-0.278294946,-1.470968022,0.295823839,-0.420487348,0.235977072,-0.473277545,0.37764257,-0.400329666,-0.753394823,-0.488278885,-1.321656211,-0.956152131,-1.285781648,-0.356586412,-2.126605467,0
-1.793977314,-0.919988437,-0.203640486,0.166910028,-0.683598474,-0.061400644,-0.278294946,-1.411142557,0.180011684,-0.420487348,0.831729936,-0.87042291,0.34200563,-1.280352018,-1.097401286,-0.488278885,-1.321656211,-1.275392567,-1.561650666,-0.62378908,-2.126605467,0
-1.793977314,0.836024347,-0.203640486,0.489282349,-0.683598474,-0.061400644,1.160828664,-1.650444418,0.643260305,-0.420487348,0.967902019,-0.023179465,-0.228185409,-0.400329666,-1.44140775,0.963082541,-0.960962753,-1.020000218,-1.216814394,-0.256385411,-0.493293969,0
-1.793977314,2.287612096,-0.203640486,-0.896464071,-0.683598474,-0.061400644,-0.278294946,-1.530793487,0.411635995,-0.420487348,-0.257646729,-0.473277545,0.37764257,-0.400329666,-1.097401286,0.963082541,-0.960962753,-0.764607869,-1.078879885,-0.389986746,-0.493293969,0
-2.111428426,0.31470806,-0.203640486,0.754926531,-0.048768278,-0.061400644,-0.278294946,-1.650444418,0.643260305,-0.358247062,0.13384801,-0.208513969,-0.442007048,-1.115347827,-1.44140775,0.963082541,-1.441887364,-1.339240654,-1.630617921,-0.389986746,-0.493293969,0
-2.111428426,-0.527948371,-0.203640486,0.533056275,0.324255979,-0.061400644,-0.278294946,-1.650444418,0.643260305,-0.420487348,0.57640728,-0.208513969,-0.442007048,-1.115347827,-0.409388359,0.963082541,-1.441887364,-1.530784916,-1.76855243,-0.389986746,-0.493293969,0
-2.111428426,-0.27982174,-0.203640486,0.725239729,-0.135019474,-0.061400644,-0.278294946,-1.411142557,0.295823839,-0.296006777,0.287041604,-0.367372115,-0.228185409,-1.115347827,-1.097401286,0.963082541,-1.321656211,-1.275392567,-1.492683412,-0.456787413,-0.493293969,0
-2.111428426,-0.919988437,-0.203640486,0.732568206,0.78381941,-0.061400644,-0.278294946,-1.710269883,0.874884615,-0.233766491,0.372149156,-0.314419399,-0.442007048,-1.335353415,-0.409388359,0.963082541,-1.441887364,-1.594633003,-1.837519684,-0.356586412,-0.493293969,0
-2.111428426,-0.290968926,-0.203640486,0.684125852,-0.414085156,-0.061400644,-0.278294946,-1.291491626,0.064199529,-0.358247062,0.167891031,-0.499753903,-0.050000709,-1.115347827,0.278624569,-0.488278885,-1.321656211,-1.21154448,-1.423716157,-0.556988413,-0.493293969,0
-2.111428426,-0.919988437,-0.203640486,0.025599374,-0.683598474,-0.061400644,-0.278294946,-1.11201523,-0.167424781,-0.420487348,0.321084624,-0.97632834,-0.014363769,-2.050371576,-0.753394823,0.963082541,-1.321656211,-1.21154448,-1.423716157,-0.62378908,1.140017528,0
-2.111428426,-0.17517005,-0.203640486,-0.090630129,-0.683598474,-0.061400644,-0.278294946,-1.11201523,-0.283236937,-0.358247062,0.031718948,-0.52623026,-0.014363769,-1.115347827,-0.065381895,2.414443968,-0.960962753,-1.083848305,-1.354748903,-0.556988413,-0.493293969,0
-2.111428426,-0.919988437,-0.203640486,0.445911882,-0.683598474,-0.061400644,-0.278294946,-1.171840696,-0.167424781,-0.420487348,0.184912541,-1.055757413,0.484553389,-1.445356209,-0.065381895,0.963082541,-1.02107833,-1.083848305,-1.285781648,-0.62378908,-0.493293969,0
-1.793977314,0.259423141,-0.203640486,1.626624613,-0.077193524,-0.061400644,1.268225835,-1.650444418,0.643260305,-0.420487348,-0.240625218,0.400442257,-0.370733168,0.259687098,-0.409388359,0.963082541,-0.900847177,-1.147696392,-1.216814394,0.144418591,-0.493293969,0
-1.793977314,-0.451718346,-0.203640486,1.602457995,0.520227674,-0.061400644,2.791835345,-1.770095349,0.99069677,-0.420487348,-0.444883343,0.479871329,-0.477643988,0.259687098,-0.065381895,0.963082541,-1.321656211,-1.530784916,-1.837519684,0.41162126,-2.126605467,0
-1.793977314,-0.189689986,-0.203640486,1.646882716,-0.214236661,-0.061400644,-0.278294946,-1.411142557,0.295823839,-0.420487348,0.423213687,0.241584111,-0.192548469,0.204685701,-0.753394823,-0.488278885,-0.419922567,-0.700759782,-0.803010867,-0.05598341,-0.493293969,0
-1.793977314,-0.919988437,-0.203640486,1.047552489,0.97897472,-0.061400644,-0.278294946,-1.770095349,0.874884615,-0.420487348,-0.240625218,-0.499753903,-0.228185409,-1.390354812,-0.065381895,-0.488278885,-1.02107833,-1.403088741,-1.492683412,-0.05598341,-0.493293969,0
-1.793977314,0.201865337,-0.203640486,1.777735774,-0.395192934,-0.061400644,-0.278294946,-1.351317091,0.295823839,-0.420487348,0.338106135,0.744634906,-0.513280928,0.754699672,-0.409388359,2.414443968,-0.419922567,-0.573063607,-0.596109104,-0.122784077,-0.493293969,0
-1.793977314,0.682964602,-0.203640486,1.135440638,-0.683598474,-0.061400644,-0.278294946,-1.530793487,0.295823839,-0.420487348,-0.053388604,-0.499753903,-0.050000709,-1.115347827,-0.753394823,0.963082541,-0.600269296,-0.764607869,-0.940945376,-0.389986746,-0.493293969,0
-1.793977314,-0.1552732,-0.203640486,1.184609052,-0.028289895,-0.061400644,1.392945263,-1.231666161,0.180011684,-0.420487348,0.321084624,0.903493051,-0.691465627,0.809701069,-0.409388359,2.414443968,-0.179460262,-0.700759782,-0.527141849,0.812425262,-0.493293969,0
-1.793977314,-0.55191588,-0.203640486,1.418622719,-0.210479019,-0.061400644,2.13490788,-1.171840696,0.295823839,-0.420487348,0.355127645,0.903493051,-0.691465627,0.809701069,-0.409388359,2.414443968,-0.419922567,-0.700759782,-0.458174595,0.712224262,-0.493293969,0
-1.793977314,0.141581008,-0.203640486,1.30064896,-0.1377831,-0.061400644,1.113703701,-1.291491626,0.52744815,-0.420487348,0.048740458,1.300638416,-0.691465627,1.634722024,-0.065381895,-0.488278885,-0.299691415,-0.253823171,-0.320240086,1.280029932,-0.493293969,0
-1.793977314,0.504607855,-0.203640486,0.827083395,0.231987609,-0.061400644,2.056733658,-1.411142557,0.99069677,-0.420487348,-1.108722248,1.353591131,-0.691465627,1.744724818,-0.409388359,-0.488278885,0.541926653,-0.381519346,-0.458174595,3.551252614,-0.493293969,0
-1.899794351,0.771421878,-0.203640486,1.87322128,0.041112919,-0.061400644,1.569943974,-1.530793487,1.569757546,-0.420487348,0.678536342,1.406543846,-0.691465627,1.854727612,0.278624569,-0.488278885,0.541926653,0.001569177,-0.044371068,3.117048278,-0.493293969,0
-1.899794351,1.751129623,-0.203640486,2.05856068,-0.683598474,-0.061400644,-0.278294946,-1.590618953,1.801381857,-0.420487348,1.138117123,1.274162058,-0.513280928,1.854727612,-0.065381895,0.963082541,0.541926653,0.831594311,0.714268731,1.480431934,-0.493293969,0
0.428180463,-0.481746064,-0.203640486,0.182532054,1.288005883,-0.061400644,1.158334398,-1.231666161,0.180011684,-0.420487348,-0.73424902,1.088827555,-1.083471966,0.589695481,1.310643961,-0.488278885,0.000886467,-0.317671259,-0.113338323,0.478421927,-0.493293969,0
0.428180463,-0.919988437,-0.203640486,-0.0015742,1.442786042,-0.061400644,1.271116497,-1.171840696,0.180011684,-0.420487348,-0.717227509,0.638729475,-1.083471966,-0.345328269,0.622631033,-0.488278885,0.000886467,-0.445367433,-0.182305577,0.445021593,1.140017528,0
0.428180463,0.709901895,-0.203640486,-0.025652229,-0.384304684,-0.061400644,-0.278294946,-0.334284181,-0.746485557,-0.420487348,-0.632119957,-0.287943042,0.876559728,0.754699672,0.278624569,-0.488278885,0.722273382,1.214682835,1.059105003,-0.289785745,-0.493293969,0
0.5339975,0.267175148,-0.203640486,0.006098561,-0.174939547,-0.061400644,-0.278294946,-0.513760577,-0.630673402,-0.420487348,-0.547012405,-0.287943042,0.876559728,0.754699672,-0.065381895,-0.488278885,0.722273382,0.959290486,0.85220324,-0.389986746,-0.493293969,0
0.639814537,-0.919988437,-0.203640486,0.706134752,0.041921764,-0.061400644,-0.278294946,-0.633411508,-0.514861247,-0.047045634,0.389170666,-0.473277545,0.30636869,-0.51033246,0.278624569,-0.488278885,0.722273382,0.576201962,0.645301476,-0.389986746,1.140017528,0
0.639814537,-0.919988437,-0.203640486,0.942061634,0.115008568,-0.061400644,-0.278294946,-0.633411508,-0.514861247,0.015194652,0.235977072,-0.314419399,0.09254705,-0.51033246,0.278624569,-0.488278885,0.722273382,0.576201962,0.645301476,-0.356586412,1.140017528,0
0.639814537,-0.48810827,-0.203640486,0.753468187,0.981814307,-0.061400644,-0.278294946,-0.753062438,-0.399049092,0.575357223,-0.274668239,0.109202323,0.23509481,0.589695481,0.278624569,-0.488278885,0.541926653,0.384657701,0.507366968,-0.156184411,-0.493293969,0
0.639814537,-0.919988437,-0.203640486,0.368366931,0.868612897,-0.061400644,-0.278294946,-0.693236973,-0.514861247,0.699837795,-0.257646729,-0.182037611,0.23509481,-0.015319887,-0.753394823,-0.488278885,0.541926653,0.384657701,0.507366968,-0.289785745,1.140017528,0
0.639814537,-0.061846427,-0.203640486,1.133559634,1.154823814,-0.061400644,-0.278294946,-0.9923643,-0.167424781,0.139675223,-0.802335061,0.426918614,-0.192548469,0.589695481,0.622631033,-0.488278885,0.481811077,0.065417265,0.093563441,0.344820593,-0.493293969,0
0.639814537,0.74360264,-0.203640486,0.66504693,1.454776934,-0.061400644,-0.278294946,-0.9923643,-0.051612626,0.575357223,-1.125743758,0.426918614,-0.192548469,0.589695481,1.310643961,-0.488278885,0.421695501,0.193113439,0.300465204,0.378220926,-0.493293969,0
-0.629989907,0.797266866,-0.042568385,0.145484774,1.523756782,-0.061400644,1.129065195,-1.411142557,0.99069677,-0.420487348,-0.683184488,0.877016694,-0.834013387,0.534694084,0.622631033,-0.488278885,0.421695501,-0.50921552,-0.251272832,1.91463627,-0.493293969,0
-0.735806944,2.701002157,-0.002375108,0.033530033,0.867871985,-0.061400644,-0.278294946,-1.351317091,0.874884615,-0.420487348,-1.398087925,0.877016694,-0.834013387,0.534694084,0.966637497,0.963082541,-0.119344686,0.065417265,0.093563441,0.010817257,-0.493293969,0
-0.735806944,2.90166157,0.008778138,0.126040934,0.135124604,-0.061400644,-0.278294946,-1.351317091,0.75907246,-0.420487348,-1.398087925,0.877016694,-0.834013387,0.534694084,-0.065381895,-0.488278885,-0.119344686,0.193113439,0.093563441,-0.156184411,-0.493293969,0
-0.735806944,0.862325859,-0.055041027,0.212972265,1.607383433,-0.061400644,1.182383797,-1.411142557,0.99069677,-0.420487348,-0.666162978,0.877016694,-0.834013387,0.534694084,0.966637497,-0.488278885,0.421695501,-0.50921552,-0.182305577,1.948036603,-0.493293969,0
-0.735806944,1.111062504,-0.062525705,0.70508966,1.056873054,-0.061400644,-0.278294946,-1.291491626,0.75907246,-0.420487348,-0.461904853,1.353591131,-1.332930546,0.754699672,1.310643961,-0.488278885,0.421695501,-0.317671259,0.024596186,1.480431934,1.140017528,0
-0.735806944,-0.022239873,0.045857127,0.019700666,1.239674085,-0.061400644,-0.278294946,-1.291491626,0.874884615,-0.420487348,-0.138496156,1.353591131,-1.332930546,0.754699672,1.310643961,-0.488278885,0.421695501,-0.700759782,-0.38920734,2.38224094,-0.493293969,0
-0.735806944,-0.177357466,0.044025279,-0.095168314,1.225553121,-0.061400644,-0.278294946,-1.351317091,0.874884615,-0.420487348,0.048740458,1.353591131,-1.332930546,0.754699672,1.654650424,-0.488278885,0.421695501,-0.636911695,-0.38920734,2.115038271,-0.493293969,0
-0.735806944,-0.919988437,0.039486101,0.092660393,1.458299772,-0.061400644,-0.278294946,-1.351317091,0.99069677,-0.420487348,0.048740458,1.353591131,-1.332930546,0.754699672,1.310643961,-0.488278885,0.421695501,-0.700759782,-0.458174595,2.449041607,-0.493293969,0
-0.735806944,-0.398615559,0.100643717,0.527466248,1.997086567,-0.061400644,-0.278294946,-1.590618953,1.453945391,-0.420487348,-0.32573277,1.353591131,-1.332930546,0.754699672,1.998656888,-0.488278885,-0.299691415,-1.147696392,-1.078879885,1.714234268,-0.493293969,0
-0.418355833,1.209408124,-0.048295392,-0.163283588,0.684961775,-0.061400644,1.466831735,-1.470968022,0.874884615,-0.420487348,-1.074679227,0.877016694,-0.834013387,0.534694084,-0.065381895,-0.488278885,-0.119344686,-0.445367433,-0.251272832,0.87922593,-0.493293969,0
-0.418355833,0.728419918,-0.038718335,0.18806392,1.011489208,-0.061400644,1.88320487,-1.530793487,1.106508926,-0.420487348,-1.074679227,0.877016694,-0.834013387,0.534694084,0.966637497,-0.488278885,-0.119344686,-0.636911695,-0.527141849,1.213229265,-0.493293969,0
-0.418355833,0.612531831,0.015398977,-0.121847146,1.004884958,-0.061400644,1.157090664,-1.351317091,0.874884615,-0.420487348,-0.32573277,0.929969409,-0.905287267,0.534694084,0.966637497,-0.488278885,0.421695501,-0.445367433,-0.182305577,1.647433601,-0.493293969,0
-0.418355833,-0.919988437,0.050804062,0.173126509,1.558008831,-0.061400644,2.580102096,-1.351317091,0.99069677,-0.420487348,0.031718948,1.353591131,-1.332930546,0.754699672,1.654650424,-0.488278885,0.421695501,-0.764607869,-0.458174595,2.549242607,-0.493293969,0
-0.418355833,-0.211680767,-0.006791294,0.650008235,0.833829452,-0.061400644,1.26966984,-1.231666161,0.643260305,-0.420487348,0.13384801,0.453394972,-0.905287267,-0.455331063,0.622631033,-0.488278885,-0.179460262,-0.50921552,-0.38920734,0.712224262,1.140017528,0
-0.418355833,-0.577351782,0.024896623,0.259736149,0.637674145,-0.061400644,1.968141877,-1.351317091,0.874884615,-0.420487348,0.201934052,1.353591131,-1.332930546,0.754699672,0.966637497,-0.488278885,0.421695501,-0.636911695,-0.458174595,1.981436937,-0.493293969,0
-0.418355833,-0.033517462,-0.000390677,0.20325003,1.025602533,-0.061400644,1.174702718,-1.171840696,0.643260305,-0.420487348,-0.155517666,0.453394972,-0.905287267,-0.455331063,1.310643961,-0.488278885,-0.179460262,-0.50921552,-0.38920734,0.678823928,1.140017528,0
-0.418355833,-0.919988437,0.08347593,1.085837393,1.213481653,-0.061400644,2.947133694,-1.650444418,1.453945391,-0.420487348,0.082783479,1.353591131,-1.332930546,0.754699672,1.654650424,-0.488278885,-0.179460262,-1.21154448,-1.009912631,1.747634602,-0.493293969,0
-0.418355833,0.412052887,0.018475914,-0.10057903,1.028603791,-0.061400644,-0.278294946,-0.872713369,0.295823839,-0.420487348,-0.206582198,1.168256628,-1.119108906,0.699698275,0.966637497,0.963082541,-0.179460262,-0.317671259,-0.251272832,0.311420259,-0.493293969,0
-0.418355833,0.623759074,-0.0749314,0.072258511,0.506998829,-0.061400644,-0.278294946,-0.753062438,0.064199529,-0.420487348,-0.478926364,0.426918614,-0.798376447,-0.345328269,0.622631033,-0.488278885,-0.179460262,0.001569177,-0.113338323,-0.156184411,1.140017528,0
-0.418355833,0.793526475,0.000450011,-0.281603799,1.204299274,-0.061400644,-0.278294946,-0.812887904,0.295823839,-0.420487348,-0.76829204,0.929969409,-0.798376447,0.699698275,2.342663352,-0.488278885,0.061002043,-0.317671259,-0.113338323,0.645423595,-0.493293969,0
-0.418355833,1.220351222,0.000301939,-0.367166634,0.888508236,-0.061400644,-0.278294946,-0.812887904,0.295823839,-0.420487348,-0.904464123,1.777212853,-1.190382786,1.854727612,2.342663352,-0.488278885,0.061002043,-0.189975084,0.024596186,0.678823928,-0.493293969,0
-0.418355833,1.129167496,0.001376192,-0.502193518,0.896789168,-0.061400644,-0.278294946,-0.872713369,0.52744815,-0.420487348,-0.75127053,1.777212853,-1.190382786,1.854727612,2.686669816,-0.488278885,0.061002043,-0.381519346,-0.044371068,0.946026597,-0.493293969,0
-0.418355833,1.015209331,0.011487557,-0.743678427,0.974733461,-0.061400644,-0.278294946,-1.052189765,0.52744815,-0.420487348,-1.21085131,1.777212853,-1.190382786,1.854727612,2.686669816,-0.488278885,-0.05922911,-0.50921552,-0.113338323,1.280029932,-0.493293969,0
-0.418355833,0.787122748,-0.061311045,-0.160176852,1.236428044,-0.061400644,1.120751805,-1.411142557,0.99069677,-0.420487348,-0.512969385,0.877016694,-0.834013387,0.534694084,0.966637497,-0.488278885,0.421695501,-0.445367433,-0.113338323,1.847835603,-0.493293969,0
-0.418355833,-0.211680767,-0.085530971,-0.656208567,1.137315031,-0.061400644,4.365599411,-1.829920814,1.453945391,-0.420487348,-1.398087925,0.400442257,-0.834013387,-0.455331063,-0.065381895,-0.488278885,-1.261540635,-1.147696392,-1.423716157,0.779024929,-0.493293969,0
-0.418355833,0.695030627,0.007954434,-0.040344018,0.799216584,-0.061400644,1.234360518,-1.351317091,0.874884615,-0.420487348,-0.274668239,0.929969409,-0.905287267,0.534694084,0.622631033,-0.488278885,0.421695501,-0.381519346,-0.113338323,1.680833935,-0.493293969,0
-0.418355833,-0.919988437,0.037762739,-0.300987379,1.177277813,-0.061400644,2.885579622,-1.351317091,1.106508926,-0.420487348,0.167891031,1.353591131,-1.332930546,0.754699672,2.342663352,-0.488278885,0.421695501,-0.764607869,-0.38920734,2.682843942,-0.493293969,0
-0.418355833,0.219046888,0.005285668,-0.060467786,0.780514409,-0.061400644,1.215281912,-1.11201523,0.643260305,-0.420487348,-0.002324073,0.453394972,-0.905287267,-0.455331063,1.310643961,-0.488278885,-0.179460262,-0.445367433,-0.320240086,0.678823928,1.140017528,0
-0.418355833,-0.919988437,0.12385541,1.759658436,1.840930153,-0.061400644,2.940870758,-1.710269883,1.685569702,-0.420487348,-0.070410115,1.353591131,-1.332930546,0.754699672,1.654650424,-0.488278885,-0.179460262,-1.21154448,-1.078879885,1.781034936,-0.493293969,0
-0.418355833,0.194940328,0.000863952,0.214602646,0.462902633,-0.061400644,1.183671796,-0.932538834,0.180011684,-0.420487348,-0.30871126,0.453394972,-0.905287267,-0.455331063,1.310643961,-0.488278885,-0.179460262,-0.253823171,-0.251272832,0.211219258,1.140017528,0
-0.418355833,0.414395968,-0.036760156,-0.251677705,1.03161558,-0.061400644,-0.278294946,-0.932538834,0.180011684,-0.420487348,-0.189560687,0.426918614,-0.798376447,-0.345328269,0.622631033,-0.488278885,-0.179460262,-0.126126997,-0.251272832,-0.05598341,1.140017528,0
-0.418355833,0.803117828,-0.024061709,-0.444254301,0.977558551,-0.061400644,-0.278294946,-0.753062438,0.180011684,-0.420487348,-0.802335061,0.929969409,-0.798376447,0.699698275,2.342663352,-0.488278885,0.061002043,-0.253823171,-0.113338323,0.478421927,-0.493293969,0
-0.418355833,1.172282133,-0.029198596,-0.395659985,0.85320087,-0.061400644,-0.278294946,-0.693236973,0.064199529,-0.420487348,-0.73424902,1.777212853,-1.190382786,1.854727612,1.310643961,-0.488278885,0.061002043,-0.06227891,-0.044371068,0.010817257,-0.493293969,0
-0.418355833,0.638163754,0.01906249,-0.404393856,0.747004801,-0.061400644,1.181097952,-0.932538834,0.295823839,-0.420487348,-0.410840322,1.088827555,-1.012198086,0.699698275,2.342663352,-0.488278885,0.061002043,-0.317671259,-0.251272832,0.545222594,-0.493293969,0
-0.418355833,1.806327935,0.023664618,0.24951725,0.192501422,-0.061400644,-0.278294946,-0.513760577,0.180011684,-0.420487348,-0.564033916,1.327114774,-1.119108906,1.029706657,0.278624569,-0.488278885,0.061002043,0.129265352,0.162530695,-0.089383744,-0.493293969,0
-0.100904722,-0.696015147,-0.203640486,0.222797848,0.180085484,-0.061400644,-0.278294946,-1.052189765,-0.051612626,-0.420487348,0.678536342,0.268060468,-0.691465627,-0.51033246,-0.753394823,-0.488278885,0.000886467,-0.06227891,0.024596186,-0.189584744,1.140017528,0
-0.100904722,-0.919988437,-0.203640486,0.610849716,0.708406052,-0.061400644,-0.278294946,-1.530793487,0.52744815,-0.420487348,0.695557853,0.188631396,-0.727102567,-0.730338048,-0.409388359,0.963082541,-0.54015372,-0.445367433,-0.458174595,0.010817257,1.140017528,0
0.004912315,-0.705876789,-0.203640486,0.140959739,-0.133161455,-0.061400644,-0.278294946,-0.9923643,-0.167424781,-0.420487348,0.865772957,0.13567868,-0.513280928,-0.51033246,-0.409388359,2.414443968,0.241348772,0.129265352,0.093563441,-0.323186078,1.140017528,0
0.004912315,-0.919988437,-0.203640486,0.032203016,-0.683598474,-0.061400644,-0.278294946,-0.693236973,-0.514861247,-0.420487348,0.865772957,-1.029281055,1.054744428,-0.51033246,-1.097401286,-0.488278885,0.121117619,0.320809614,0.162530695,-0.62378908,-0.493293969,0
0.004912315,0.35711179,-0.203640486,-1.047084022,0.137192074,-0.061400644,-0.278294946,-1.171840696,0.064199529,-0.420487348,0.474278218,0.479871329,-0.513280928,0.204685701,-0.065381895,2.414443968,0.301464348,0.320809614,0.23149795,-0.156184411,1.140017528,0
