,,,,,,,,Class
2.621125564,3.389708228,-0.000388746,0.793697276,10.24349771,-0.09909799,0.521043839,0.411309248,0
-0.947720006,0.404015723,-2.423365553,0.428993673,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
2.693959147,2.6634587,0.807270189,0.720756555,-0.097557121,-0.09909799,-2.420306345,-0.527741404,0
-0.510718508,-0.402928197,0.461130646,-0.8839393,-0.097557121,-0.09909799,0.001982042,0.317404183,1
0.14478374,-0.160845021,0.461130646,0.13723079,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
1.965623317,0.807487683,-0.92342753,0.501934393,-0.097557121,-0.09909799,1.213126235,-0.527741404,0
1.892789734,1.937209171,0.691890341,0.574875114,-0.097557121,-0.09909799,0.175002641,0.223499117,0
0.581785238,2.098597955,-1.154187225,0.793697276,-0.097557121,-0.09909799,0.694064438,0.223499117,0
3.203794229,0.807487683,-1.961846161,1.668985924,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
-1.020553589,-0.483622589,0.807270189,-0.592176417,-0.097557121,-0.09909799,-1.38218275,-0.527741404,0
-0.583552091,0.081238155,-1.269567073,-0.300413534,-0.097557121,-0.09909799,-0.171038557,-0.152121143,0
0.14478374,-0.160845021,0.922650037,2.106630248,-0.097557121,-0.09909799,-0.344059156,-0.527741404,1
-0.583552091,-1.451955294,-0.231148442,-0.738057858,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-0.510718508,-0.967788942,0.114991102,-0.154532093,-0.097557121,-0.09909799,-0.690100354,0.505214313,0
-0.146550592,0.565404507,0.23037095,2.544274572,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
2.402624815,0.242626939,0.23037095,-0.446294976,-0.097557121,-0.09909799,-0.344059156,-0.246026209,0
-1.020553589,-1.29056651,-0.461908138,-0.519235696,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.071950157,-0.564316981,-0.34652829,-0.519235696,-0.097557121,-0.09909799,0.34802324,0.880834574,1
0.290450906,0.323321331,-0.115768594,-0.8839393,-0.097557121,-0.09909799,1.040105636,-0.527741404,1
-0.437884925,-0.725705765,-0.692667834,-0.95688002,-0.097557121,-0.09909799,-0.171038557,1.3503599,0
0.14478374,0.968876467,0.461130646,-0.519235696,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-0.292217758,-0.806400158,-1.384946921,-0.592176417,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
1.310121069,0.000543763,0.576510493,2.836037455,-0.097557121,-0.09909799,-0.690100354,0.317404183,0
0.217617323,-0.483622589,-0.34652829,-0.300413534,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
-0.146550592,-0.160845021,-0.000388746,1.523104483,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-0.292217758,-2.90445435,-1.615706617,-0.373354255,-0.097557121,-0.09909799,0.001982042,-0.246026209,0
-0.000883426,-0.402928197,-0.231148442,-0.665117138,-0.097557121,-0.09909799,0.001982042,-0.152121143,1
-0.437884925,0.242626939,-0.808047682,-0.665117138,-0.097557121,-0.09909799,0.694064438,4.449227052,0
-0.292217758,-0.241539413,-0.461908138,-0.738057858,-0.097557121,-0.09909799,0.175002641,-0.527741404,1
0.14478374,-0.080150629,0.807270189,2.252511689,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.873119571,1.130265251,0.691890341,-0.446294976,-0.097557121,-0.09909799,-0.344059156,0.505214313,0
-0.292217758,-1.451955294,0.922650037,-0.665117138,-0.097557121,-0.09909799,1.905208631,-0.246026209,0
2.0384569,-0.160845021,-0.34652829,0.283112231,-0.097557121,-0.09909799,0.521043839,1.819885226,0
-0.073717009,0.968876467,1.730308973,-0.592176417,-0.097557121,-0.09909799,-0.690100354,1.444264965,0
-0.000883426,-1.29056651,1.384169429,-0.519235696,-0.097557121,-0.09909799,1.213126235,-0.527741404,1
-0.80205284,-1.048483334,-1.961846161,-0.227472814,-0.097557121,-0.09909799,0.521043839,-0.152121143,0
-0.80205284,-1.048483334,0.691890341,-0.810998579,-0.097557121,-0.09909799,0.001982042,-0.058216078,1
-1.239054338,-1.048483334,0.461130646,0.13723079,-0.097557121,-0.09909799,0.521043839,-0.058216078,0
-0.80205284,-1.048483334,-1.961846161,-0.227472814,-0.097557121,-0.09909799,0.34802324,-0.152121143,0
-1.239054338,-0.967788942,0.345750798,-0.008650652,-0.097557121,-0.09909799,0.34802324,-0.058216078,0
-0.146550592,0.081238155,0.807270189,-0.154532093,-0.097557121,-0.09909799,0.001982042,-0.527741404,1
-0.000883426,0.968876467,0.461130646,2.908978175,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.219384175,0.323321331,0.461130646,1.596045203,-0.097557121,-0.09909799,0.521043839,-0.152121143,0
1.601455401,0.646098899,-0.92342753,0.13723079,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-0.656385674,-0.725705765,0.114991102,-0.519235696,-0.097557121,-0.09909799,1.213126235,-0.527741404,0
2.256957649,1.210959643,0.23037095,1.085460159,-0.097557121,-0.09909799,1.213126235,-0.152121143,0
-0.000883426,-0.080150629,0.23037095,-0.446294976,-0.097557121,-0.09909799,-1.209162151,2.289410552,0
-2.331558084,-0.160845021,-0.461908138,-1.029820741,-0.097557121,-0.09909799,-8.64904791,-0.246026209,0
-1.74888942,-0.967788942,0.23037095,0.720756555,-0.097557121,-0.09909799,-0.344059156,2.665030813,0
0.217617323,0.081238155,0.114991102,-1.102761462,-0.097557121,-0.09909799,-0.171038557,1.256454835,0
0.581785238,-0.080150629,-0.000388746,1.085460159,-0.097557121,-0.09909799,1.213126235,-0.527741404,0
0.873119571,0.807487683,-0.34652829,-0.738057858,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
1.310121069,0.646098899,0.114991102,-0.519235696,-0.097557121,10.86774624,0.694064438,-0.527741404,0
-0.729219257,0.161932547,0.345750798,1.887808086,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.071950157,-0.241539413,-1.038807377,1.304282321,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
1.601455401,0.484710115,-1.154187225,-0.008650652,-0.097557121,-0.09909799,0.175002641,-0.152121143,0
-0.073717009,-0.483622589,-0.577287986,-0.300413534,-0.097557121,-0.09909799,0.175002641,-0.527741404,1
-1.311887921,-0.241539413,0.576510493,-0.081591372,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.292217758,0.565404507,0.23037095,0.13723079,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.217617323,-0.160845021,-0.577287986,1.304282321,-0.097557121,-0.09909799,-0.171038557,-0.058216078,0
-0.073717009,-0.160845021,-0.461908138,2.690156013,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
1.455788235,0.242626939,-0.92342753,-0.300413534,-0.097557121,-0.09909799,0.175002641,0.035688987,0
1.310121069,1.453042819,-0.115768594,-0.810998579,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
-0.219384175,0.807487683,-1.731086465,-0.373354255,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.363284489,-0.080150629,-0.577287986,-0.592176417,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.729219257,0.242626939,1.268789581,-0.373354255,-0.097557121,-0.09909799,-0.344059156,0.505214313,0
0.508951655,-0.483622589,-0.92342753,-0.446294976,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
-0.729219257,-0.241539413,-0.231148442,-0.592176417,-0.097557121,-0.09909799,-0.690100354,-0.527741404,1
-1.166220755,0.323321331,0.461130646,-0.95688002,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
-0.510718508,2.6634587,0.576510493,-0.446294976,-0.097557121,-0.09909799,-0.517079755,1.162549769,0
0.363284489,1.210959643,-0.000388746,0.13723079,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-1.530388671,-0.322233805,0.461130646,0.064290069,-0.097557121,-0.09909799,-0.171038557,-0.527741404,1
-0.292217758,-0.645011373,1.153409733,-0.373354255,-0.097557121,-0.09909799,-1.728223949,-0.527741404,0
2.184124066,2.502069916,0.576510493,0.647815835,-0.097557121,-0.09909799,-1.38218275,-0.527741404,0
2.111290483,1.937209171,-0.115768594,0.501934393,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-0.365051342,-0.160845021,1.499549277,2.981918896,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
1.164453903,0.161932547,0.23037095,1.304282321,-0.097557121,-0.09909799,1.040105636,-0.058216078,0
-0.000883426,-0.080150629,1.038029885,1.523104483,-0.097557121,-0.09909799,-0.171038557,0.786929509,0
0.290450906,0.161932547,0.461130646,-0.446294976,-0.097557121,-0.09909799,0.867085037,-0.246026209,0
-0.947720006,-1.532649686,0.345750798,-0.738057858,-0.097557121,-0.09909799,0.521043839,1.53817003,0
-0.510718508,-0.88709455,1.038029885,-0.95688002,-0.097557121,-0.09909799,-1.55520335,1.444264965,0
-0.146550592,-0.241539413,0.461130646,2.106630248,-0.097557121,-0.09909799,0.175002641,3.5101764,0
0.727452404,0.726793291,-0.577287986,-0.227472814,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-0.365051342,1.856514779,-0.34652829,2.836037455,-0.097557121,-0.09909799,0.694064438,1.444264965,0
1.164453903,0.323321331,-0.115768594,-0.738057858,-0.097557121,-0.09909799,0.694064438,0.786929509,0
-0.292217758,0.404015723,1.268789581,-0.95688002,-0.097557121,-0.09909799,-0.517079755,-0.527741404,1
-0.583552091,0.000543763,0.345750798,-0.300413534,-0.097557121,10.86774624,0.001982042,-0.527741404,0
1.164453903,1.291654035,-2.077226009,2.033689527,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
1.747122567,0.484710115,-1.731086465,0.720756555,-0.097557121,-0.09909799,0.175002641,-0.246026209,0
2.839626313,0.161932547,-1.038807377,-0.008650652,-0.097557121,-0.09909799,0.34802324,0.317404183,0
1.237287486,0.081238155,0.461130646,-0.373354255,-0.097557121,-0.09909799,-1.209162151,0.223499117,0
0.581785238,-0.322233805,-0.461908138,0.574875114,-0.097557121,-0.09909799,0.001982042,1.444264965,0
-0.729219257,1.453042819,-0.000388746,4.076029706,-0.097557121,-0.09909799,-1.036141552,0.786929509,0
0.654618821,0.565404507,-0.808047682,-0.008650652,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.80205284,-1.613344078,0.691890341,-1.029820741,-0.097557121,-0.09909799,0.521043839,0.974739639,0
0.727452404,0.968876467,0.461130646,1.012519438,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-1.020553589,-0.806400158,0.345750798,1.596045203,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
0.071950157,-0.645011373,0.691890341,0.866637997,-0.097557121,-0.09909799,-0.690100354,-0.527741404,0
-0.656385674,0.323321331,0.922650037,-0.446294976,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.508951655,-0.806400158,1.384169429,0.283112231,-0.097557121,-0.09909799,-0.344059156,-1.560697121,0
0.14478374,0.000543763,1.038029885,0.356052952,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-0.583552091,0.242626939,0.345750798,2.763096734,-0.097557121,-0.09909799,-0.517079755,-0.527741404,0
-0.000883426,-0.322233805,1.614929125,0.720756555,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
0.727452404,0.081238155,1.153409733,0.866637997,-0.097557121,10.86774624,0.34802324,-0.339931274,0
-0.365051342,-0.967788942,1.614929125,-0.8839393,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
0.727452404,0.565404507,1.614929125,1.887808086,-0.097557121,-0.09909799,-0.517079755,0.035688987,0
0.217617323,-0.645011373,0.922650037,0.210171511,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-0.656385674,0.161932547,0.345750798,1.085460159,-0.097557121,-0.09909799,-1.901244548,0.505214313,0
-0.365051342,-0.564316981,1.499549277,1.012519438,-0.097557121,-0.09909799,1.559167433,-1.560697121,0
-0.437884925,-0.483622589,1.961068669,0.647815835,-0.097557121,-0.09909799,-0.344059156,-0.152121143,0
0.581785238,0.161932547,1.268789581,0.501934393,-0.097557121,-0.09909799,-2.074265147,-1.560697121,0
0.508951655,0.888182075,0.576510493,0.064290069,-0.097557121,-0.09909799,-1.036141552,-0.621646469,0
0.508951655,0.646098899,0.922650037,0.647815835,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
1.018786737,1.130265251,0.691890341,-0.373354255,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
0.436118072,0.000543763,1.268789581,1.668985924,-0.097557121,-0.09909799,-0.690100354,0.035688987,0
0.727452404,-0.322233805,1.038029885,-0.738057858,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-1.020553589,-0.967788942,0.691890341,1.304282321,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
0.217617323,0.161932547,1.268789581,0.647815835,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
0.873119571,0.726793291,0.461130646,1.523104483,-0.097557121,-0.09909799,-0.690100354,-0.527741404,0
0.363284489,0.000543763,1.153409733,0.356052952,-0.097557121,-0.09909799,-0.690100354,-0.058216078,0
0.581785238,0.242626939,0.807270189,1.450163762,-0.097557121,-0.09909799,0.175002641,-0.058216078,0
1.09162032,0.242626939,0.576510493,1.887808086,-0.097557121,-0.09909799,-0.517079755,-0.058216078,0
-0.874886423,0.323321331,0.461130646,1.085460159,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.581785238,0.242626939,-0.000388746,1.960748807,-0.097557121,-0.09909799,-0.517079755,0.317404183,0
0.800285988,-0.322233805,0.114991102,0.793697276,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.363284489,0.726793291,-0.34652829,2.763096734,-0.097557121,-0.09909799,0.694064438,0.505214313,0
0.290450906,1.130265251,-0.000388746,-0.95688002,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.729219257,1.937209171,-0.115768594,-0.738057858,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
1.892789734,2.098597955,-1.731086465,0.064290069,-0.097557121,-0.09909799,-1.036141552,-0.527741404,1
0.071950157,0.484710115,0.114991102,1.158400879,-0.097557121,-0.09909799,0.521043839,0.786929509,0
-0.510718508,-1.451955294,-0.000388746,0.210171511,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-0.073717009,-0.483622589,-0.577287986,2.106630248,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-1.311887921,-0.402928197,-0.692667834,-0.446294976,-0.097557121,-0.09909799,0.867085037,0.505214313,0
0.071950157,0.807487683,0.114991102,-0.008650652,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
-0.073717009,-0.322233805,-0.92342753,1.450163762,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-0.000883426,0.484710115,-0.115768594,2.544274572,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
0.071950157,-0.160845021,0.114991102,1.2313416,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
0.14478374,-0.967788942,1.384169429,-1.029820741,-0.097557121,-0.09909799,-1.55520335,0.035688987,0
0.217617323,-0.806400158,0.807270189,-1.029820741,-0.097557121,-0.09909799,0.521043839,0.411309248,0
0.071950157,0.484710115,1.384169429,-0.154532093,-0.097557121,-0.09909799,0.34802324,2.195505487,0
0.945953154,0.807487683,-0.000388746,0.064290069,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-0.292217758,-0.483622589,0.345750798,0.356052952,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
0.581785238,0.565404507,0.461130646,3.127800337,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
0.800285988,0.726793291,-0.34652829,1.668985924,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
0.945953154,-0.241539413,0.691890341,-1.029820741,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
0.363284489,0.242626939,0.461130646,1.012519438,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-0.656385674,-0.241539413,0.922650037,2.617215293,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-0.437884925,0.242626939,0.345750798,0.793697276,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.508951655,-0.806400158,-0.231148442,-0.154532093,-0.097557121,-0.09909799,0.867085037,-0.527741404,1
-0.292217758,-0.322233805,0.691890341,-1.029820741,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-0.219384175,-0.322233805,0.576510493,0.13723079,-0.097557121,-0.09909799,-1.036141552,1.725980161,0
-0.80205284,-1.209872118,-0.115768594,-0.665117138,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
0.581785238,-0.967788942,-1.154187225,-0.373354255,-0.097557121,-0.09909799,0.001982042,-0.527741404,1
0.217617323,-0.725705765,-0.000388746,-0.154532093,10.24349771,-0.09909799,-0.517079755,-0.527741404,1
-0.510718508,-0.806400158,-0.000388746,-0.592176417,-0.097557121,-0.09909799,0.001982042,0.035688987,1
-0.656385674,0.726793291,-0.461908138,-0.519235696,-0.097557121,-0.09909799,-2.420306345,-0.527741404,0
0.581785238,0.484710115,0.23037095,-0.081591372,-0.097557121,-0.09909799,1.213126235,0.693024443,0
0.071950157,1.210959643,0.345750798,-0.519235696,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
2.256957649,2.340681131,-2.077226009,0.793697276,-0.097557121,-0.09909799,-1.55520335,-0.527741404,1
-0.437884925,-0.725705765,-2.423365553,-0.373354255,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.073717009,0.807487683,0.576510493,-0.665117138,-0.097557121,-0.09909799,-1.036141552,-0.527741404,1
0.436118072,1.049570859,0.23037095,-0.446294976,-0.097557121,-0.09909799,-2.766347543,-0.152121143,0
-0.583552091,-1.774732862,0.807270189,-0.592176417,-0.097557121,-0.09909799,-1.38218275,-0.527741404,0
0.071950157,-0.322233805,0.461130646,1.085460159,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
0.727452404,0.081238155,0.23037095,1.377223041,-0.097557121,-0.09909799,0.001982042,-0.058216078,0
-0.947720006,-0.725705765,-0.577287986,-0.8839393,-0.097557121,-0.09909799,-0.517079755,-0.527741404,1
-0.947720006,0.081238155,0.807270189,1.012519438,-0.097557121,-0.09909799,-0.344059156,-0.058216078,0
-1.020553589,-0.88709455,0.576510493,-0.008650652,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.000883426,-1.129177726,0.345750798,1.085460159,-0.097557121,-0.09909799,0.867085037,0.786929509,1
0.654618821,0.646098899,-1.269567073,1.887808086,-0.097557121,-0.09909799,0.001982042,0.317404183,1
2.0384569,1.049570859,0.345750798,-0.95688002,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
-0.219384175,0.726793291,-1.500326769,0.356052952,-0.097557121,-0.09909799,0.175002641,0.786929509,0
-0.146550592,0.968876467,0.23037095,0.283112231,-0.097557121,-0.09909799,0.175002641,0.880834574,0
0.217617323,0.888182075,0.114991102,1.668985924,-0.097557121,-0.09909799,0.694064438,-0.058216078,0
-0.146550592,0.323321331,0.345750798,2.471333851,-0.097557121,-0.09909799,0.521043839,0.317404183,0
-1.239054338,-0.322233805,0.345750798,0.210171511,-0.097557121,-0.09909799,0.001982042,2.571125748,0
-1.020553589,-0.483622589,0.114991102,-0.665117138,-0.097557121,-0.09909799,1.732188032,-0.8094566,0
-0.80205284,-1.29056651,2.076448517,0.283112231,-0.097557121,-0.09909799,0.001982042,0.129594052,0
-2.841393166,-0.725705765,1.961068669,-0.95688002,-0.097557121,-0.09909799,-0.863120953,0.129594052,0
-0.729219257,0.242626939,-0.692667834,-0.592176417,-0.097557121,-0.09909799,0.694064438,0.317404183,0
-0.219384175,0.000543763,0.576510493,-0.519235696,-0.097557121,-0.09909799,2.07822923,-0.527741404,1
-1.093387172,0.000543763,-0.692667834,0.064290069,-0.097557121,-0.09909799,0.175002641,-0.527741404,1
-1.020553589,-1.613344078,-0.000388746,-0.519235696,-0.097557121,-0.09909799,0.867085037,0.223499117,0
-0.073717009,-0.483622589,0.114991102,-0.592176417,-0.097557121,-0.09909799,0.34802324,-0.058216078,1
-1.093387172,-0.483622589,0.461130646,-0.008650652,-0.097557121,-0.09909799,0.34802324,-0.152121143,0
-0.510718508,-1.774732862,0.345750798,0.574875114,-0.097557121,-0.09909799,0.867085037,2.758935878,0
-1.239054338,-0.160845021,0.576510493,-0.738057858,-0.097557121,-0.09909799,0.521043839,4.449227052,0
-0.365051342,-2.339593606,-0.115768594,-0.154532093,-0.097557121,-0.09909799,-0.690100354,0.317404183,0
-0.437884925,-1.29056651,1.268789581,-0.95688002,-0.097557121,-0.09909799,-0.171038557,-0.152121143,0
2.693959147,-0.241539413,1.153409733,1.523104483,-0.097557121,-0.09909799,1.559167433,-0.527741404,0
-1.457555088,0.404015723,0.922650037,-0.738057858,-0.097557121,-0.09909799,1.905208631,0.035688987,0
-1.530388671,-1.29056651,0.576510493,-0.154532093,-0.097557121,-0.09909799,0.175002641,-0.527741404,1
1.81995615,1.372348427,0.114991102,0.210171511,-0.097557121,-0.09909799,0.34802324,0.786929509,0
-0.219384175,-0.241539413,-0.000388746,-0.810998579,-0.097557121,-0.09909799,0.001982042,1.913790291,0
0.071950157,-1.29056651,-0.115768594,-0.738057858,-0.097557121,-0.09909799,0.521043839,-0.621646469,0
1.018786737,2.098597955,0.114991102,-0.592176417,-0.097557121,-0.09909799,-0.690100354,-0.527741404,0
-0.365051342,-0.725705765,0.922650037,1.596045203,-0.097557121,-0.09909799,0.521043839,3.416271334,0
2.912459896,0.323321331,1.038029885,-0.446294976,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
2.76679273,0.726793291,0.461130646,0.939578717,-0.097557121,-0.09909799,-1.55520335,0.223499117,0
1.455788235,0.081238155,-0.34652829,-0.154532093,-0.097557121,-0.09909799,0.521043839,-0.246026209,0
-1.821723003,-1.129177726,0.922650037,0.283112231,-0.097557121,-0.09909799,1.386146834,0.317404183,0
1.382954652,0.968876467,-0.115768594,-1.905109389,10.24349771,-0.09909799,-0.517079755,-0.527741404,0
2.402624815,0.565404507,-0.92342753,2.252511689,-0.097557121,-0.09909799,0.001982042,0.411309248,0
-0.510718508,-0.967788942,-1.384946921,-1.029820741,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
2.0384569,1.210959643,-1.154187225,-0.738057858,-0.097557121,-0.09909799,2.25124983,-0.527741404,0
0.14478374,1.130265251,-1.846466313,-0.738057858,-0.097557121,-0.09909799,1.213126235,-0.527741404,0
1.81995615,1.291654035,1.614929125,0.939578717,-0.097557121,-0.09909799,-0.690100354,0.411309248,0
-0.656385674,-0.080150629,0.922650037,-0.300413534,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.581785238,0.081238155,0.691890341,-0.738057858,-0.097557121,-0.09909799,-2.766347543,-0.527741404,0
-0.146550592,-0.080150629,-0.577287986,-0.227472814,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.80205284,-0.645011373,-0.115768594,-1.175702182,-0.097557121,-0.09909799,-0.171038557,3.5101764,0
-1.384721504,-0.645011373,-0.231148442,-0.665117138,-0.097557121,-0.09909799,-0.171038557,2.383315617,0
-0.80205284,-1.774732862,0.461130646,-0.8839393,-0.097557121,-0.09909799,1.559167433,-0.527741404,0
1.892789734,1.372348427,-1.500326769,-0.300413534,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
-0.073717009,-1.855427254,0.807270189,-0.592176417,-0.097557121,10.86774624,0.694064438,-0.527741404,0
-1.603222254,-0.160845021,0.691890341,-0.738057858,-0.097557121,-0.09909799,-0.344059156,-0.152121143,1
1.382954652,-0.88709455,0.23037095,-1.029820741,-0.097557121,-0.09909799,-2.074265147,0.693024443,1
1.018786737,0.161932547,-0.000388746,-0.008650652,-0.097557121,-0.09909799,0.175002641,0.317404183,0
0.436118072,-0.160845021,-0.000388746,0.283112231,-0.097557121,-0.09909799,0.175002641,-0.527741404,1
-0.000883426,0.000543763,0.461130646,-0.738057858,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.219384175,-0.564316981,1.038029885,0.064290069,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
1.310121069,0.726793291,-0.692667834,1.668985924,-0.097557121,-0.09909799,-1.728223949,-0.152121143,0
-0.000883426,0.081238155,0.807270189,0.064290069,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-0.365051342,-0.322233805,1.268789581,-0.446294976,-0.097557121,-0.09909799,2.07822923,-0.527741404,1
0.217617323,0.081238155,-1.615706617,-0.95688002,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.727452404,0.323321331,0.461130646,1.960748807,-0.097557121,-0.09909799,0.34802324,-0.058216078,0
-0.073717009,0.161932547,0.345750798,3.200741058,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.073717009,-0.402928197,0.345750798,-0.738057858,-0.097557121,-0.09909799,-0.171038557,0.317404183,1
0.071950157,-0.322233805,0.807270189,-0.081591372,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
-0.073717009,-0.402928197,-0.461908138,-0.592176417,-0.097557121,-0.09909799,-0.171038557,0.317404183,1
0.14478374,-0.322233805,0.114991102,-0.592176417,-0.097557121,-0.09909799,0.001982042,-0.527741404,1
0.363284489,0.726793291,0.23037095,-1.175702182,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
-0.80205284,0.646098899,-0.000388746,-1.175702182,-0.097557121,-0.09909799,0.175002641,-0.246026209,1
1.455788235,2.744153092,-0.115768594,0.13723079,10.24349771,-0.09909799,1.386146834,-0.527741404,0
-1.239054338,-0.967788942,-0.577287986,-0.519235696,-0.097557121,-0.09909799,0.694064438,0.880834574,0
0.800285988,-0.322233805,-0.692667834,1.523104483,-0.097557121,-0.09909799,0.001982042,0.880834574,0
-0.656385674,-0.160845021,-1.384946921,-0.95688002,-0.097557121,-0.09909799,0.175002641,0.693024443,0
-0.947720006,-0.645011373,1.153409733,-0.95688002,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.365051342,0.646098899,1.038029885,1.304282321,-0.097557121,-0.09909799,1.040105636,-0.527741404,0
1.747122567,3.147625052,-2.077226009,-0.154532093,-0.097557121,-0.09909799,0.694064438,0.411309248,1
-1.603222254,-0.322233805,-2.769505096,-0.592176417,-0.097557121,-0.09909799,-1.901244548,-0.527741404,0
0.071950157,-0.322233805,-0.115768594,-0.373354255,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
2.184124066,2.582764308,0.807270189,-0.008650652,-0.097557121,-0.09909799,1.213126235,-0.058216078,0
-0.292217758,-0.080150629,-0.577287986,0.13723079,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-0.729219257,-1.129177726,0.576510493,-0.810998579,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
1.237287486,-0.322233805,0.922650037,0.283112231,-0.097557121,-0.09909799,1.213126235,-0.058216078,0
-0.000883426,-1.451955294,-0.115768594,1.668985924,-0.097557121,-0.09909799,-0.344059156,0.411309248,0
-0.365051342,0.242626939,-0.34652829,1.2313416,-0.097557121,-0.09909799,0.001982042,-0.058216078,0
1.81995615,0.807487683,-0.808047682,0.647815835,-0.097557121,-0.09909799,-0.863120953,-0.058216078,0
0.436118072,1.453042819,0.23037095,0.939578717,-0.097557121,-0.09909799,-2.420306345,-0.527741404,0
-0.146550592,-0.402928197,1.038029885,0.647815835,-0.097557121,-0.09909799,0.867085037,0.223499117,0
-1.74888942,-1.774732862,1.153409733,-0.446294976,-0.097557121,-0.09909799,0.694064438,0.317404183,0
0.654618821,-0.402928197,0.922650037,-0.373354255,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.146550592,0.161932547,-0.115768594,0.647815835,-0.097557121,6.507434677,0.175002641,-0.527741404,0
