,,,,,,,,,,Class
0.674914292,-0.040797118,1.63496667,-1.355083457,-1.271885969,1.110101617,1.274000095,-0.552983302,-0.982151371,0.464969124,0
-0.380793324,-0.228265201,-0.264954124,-0.584351143,-0.596838818,0.702508219,0.339321865,0.602199535,-1.025191378,0.319823391,0
0.646744716,0.476125966,1.886765951,-1.222160851,-1.138867295,0.772734136,1.41472722,0.967880597,-0.942666427,0.045763305,0
0.829330022,0.413513055,1.162049533,-1.054229821,-0.957889506,0.81496292,1.732918641,-0.539116979,-0.673688413,-0.267583946,0
-0.702472697,-0.19710319,-0.163388028,0.040877413,-0.091005899,0.074471178,-0.516709487,-0.478960759,-0.457159062,-0.862136837,0
-0.584214297,-0.417008762,-0.201052122,-0.053207724,-0.198687683,0.543982222,0.24875933,0.448392818,-0.993873883,-0.784673147,0
-0.713092349,-0.221860554,0.035300649,0.566003759,1.438256415,0.106003422,-0.566219176,-0.718630168,-0.404951745,-1.144131968,0
-0.673340059,-0.790058963,-1.021198352,1.798409652,1.944089334,-0.163352443,-0.588187753,0.350584345,-0.114210467,-1.34467849,0
0.504428638,0.202753863,1.02133817,-1.051494788,-0.991370397,0.360418248,1.341348959,-0.984831885,-0.858681908,0.128499183,0
-0.645845571,-0.306696226,-0.040662328,0.237799793,0.229324787,0.45769545,0.149685049,-0.524919362,-0.918934087,-0.17099854,0
0.026827569,-0.195969431,0.711773171,-0.846914316,-0.916264615,0.806195237,0.619466315,0.221955952,-0.946753983,0.386020122,0
-0.777466463,-0.699832488,-1.190263583,1.267266233,0.950521274,-0.353667414,-0.351225556,-0.099744667,-0.846419242,-0.488293241,0
0.930796202,1.045109285,1.973097133,-1.208485685,-1.207638854,-1.192606846,1.162200353,-1.931280464,-0.880441342,1.747381922,0
-0.167085523,-0.498350494,-0.048491381,-0.337651162,-0.479203255,0.252029009,0.386111953,0.361252964,-0.955664624,-0.046218973,0
-0.698379682,-0.541046319,-1.122552852,1.307197716,1.387582634,0.513313065,0.041189222,0.327148914,-0.830536387,-1.059268481,0
-0.73036138,-0.732090102,-0.903762553,1.354787291,1.043724835,0.14595879,-0.520223204,0.505250505,-0.885873539,-0.297878953,0
-0.22662308,-0.272394576,-0.085520687,-0.715085723,-0.716284158,0.697743504,-0.716518829,0.532771892,-0.924343298,0.015294342,0
-0.103844423,0.557582165,0.448970896,-0.720008782,-0.551594371,0.265460067,0.82164624,-1.143329529,-0.854965949,-1.079126162,0
-0.758070669,-1.208895572,-1.322511105,2.37167258,2.425490251,-0.000364065,0.040183342,-0.011990238,-0.132192646,-0.896994829,0
-0.170692286,0.140587914,1.367932474,-1.066263967,-1.085478847,0.499257072,0.412723656,0.866965645,-0.487660578,0.475031777,0
0.717043552,0.41784096,1.88253403,-1.305852862,-1.261027302,-1.318691908,0.997426225,0.731322468,-1.042257976,0.867461841,0
-0.428509762,0.124797054,-0.252046766,-0.788384609,-0.846588166,0.261105783,-0.629724912,0.176967224,-0.988702187,-0.319288852,0
-0.260318463,-0.298285699,-0.379004387,0.107612219,0.194939007,0.689121076,0.524943005,0.309796805,-0.868603904,-0.101911473,0
0.198476923,-0.45187184,-0.32758655,0.186928178,0.000387884,0.621676969,0.94166557,0.469273926,-0.729274572,-0.294600562,0
0.278411105,0.700217724,1.676016301,-1.249511181,-1.213973077,0.100934684,1.050390808,1.121111151,-0.352981943,0.249839784,0
0.548144119,0.944678982,1.35375554,-1.403220039,-1.38228242,1.317485787,1.643142378,0.764547868,-0.683464835,-0.152117686,0
-0.431375345,-0.245189819,0.039109377,-0.559188839,-0.677373934,0.52367518,0.101291044,-0.377700109,0.007673009,-0.626534282,0
-0.244248539,-0.131939321,0.275038956,-0.654367989,-0.572406817,0.027161833,-0.556719198,0.56160885,-0.700018094,0.384963008,0
-0.474503075,-0.24891269,-0.308966099,-0.557000812,-0.606792596,-0.902700721,0.225463305,0.708487207,-0.845224005,-0.463377471,0
-0.458282082,-0.489880009,-0.865886862,-0.190506383,-0.257505464,-0.818876534,0.188330058,0.406332918,-0.482684257,0.311326338,0
-0.633457944,-0.391030427,-1.01273451,0.260227064,0.360533684,-0.54813061,-0.055420358,-0.694647383,-1.005443159,0.483114013,0
0.125241691,0.189633877,0.859044011,-1.087050218,-0.945221061,0.387401972,0.192749656,0.43330695,-1.057083506,0.464152872,0
0.152868364,0.135709481,0.01921935,-0.493548046,-0.186019238,-0.173993245,-0.773838304,-0.921449152,0.024299055,0.089479642,0
0.111470842,0.191023821,0.970766718,-0.449787517,-0.447532142,-0.770161928,0.691038699,0.954604841,-1.058194463,1.155237644,0
-0.388028094,-0.117516603,0.009697529,-0.525821436,-0.649322377,0.229593807,0.036912761,-0.599945389,-0.693379168,-0.03242297,0
-0.699913973,-0.246220013,-0.277861482,0.045800472,0.118023447,-0.306314155,0.128951764,-0.562850093,2.298301621,-0.883386162,0
-0.279870047,-0.683496552,-0.816161794,0.306722626,0.311669681,0.994937734,-0.521611436,-0.311182089,-0.989698217,-0.112562897,0
-0.723221028,-0.342791176,-0.659792325,0.117458338,-0.096435233,0.504889941,-0.068816406,-0.45196272,1.220405166,-1.231123063,0
0.812412697,0.102710564,1.159933572,-1.279049538,-1.242929523,1.781147768,1.023673223,0.462225532,-1.053520781,0.766728267,0
-0.850465651,-0.604149799,-1.226234909,1.089489085,1.0138635,0.103702982,-0.34298832,-0.302126727,2.340456693,-0.003479463,0
0.148326864,0.288597925,1.198444051,-0.745171086,-0.672849489,-0.888144779,0.618448671,1.113885106,-0.828770349,1.007281862,0
-0.412069248,-0.321435088,0.23695167,-0.183395297,-0.148013902,-0.379348906,-0.530660435,0.4709496,-0.799762878,-0.166301744,0
-0.579790819,-0.385132701,-0.438039681,0.410653882,0.314384348,0.332252214,0.139267426,0.43224585,-0.89836989,-1.706286329,0
-0.250298365,-0.35096732,-0.135034159,-0.686641379,-0.774197051,-0.744803038,0.244026008,0.528647525,-0.852514182,-0.355819492,0
0.283209894,0.265257759,1.418927119,-0.933888367,-0.807677942,1.020041582,1.000385042,0.571850148,-0.770594511,-0.114650363,0
-0.372621456,-0.106140861,0.374912284,-0.556453806,-0.56969215,-0.138841439,0.00341676,0.69757852,-0.79600861,-0.352848868,0
0.697812989,0.266511434,1.082912616,-0.070164929,0.247422566,0.364454997,0.348790471,0.69379505,-0.9606601,2.198836402,0
-0.877023041,-0.584390784,-1.15577343,1.288052485,1.653619983,0.084782622,-0.269153197,-0.386765074,0.187138536,-0.092290399,0
1.06735751,0.266560491,1.560696462,-1.366023589,-1.34880153,1.330372981,1.426503663,-0.738171697,-1.023793104,1.03262583,0
-0.195618607,-0.397026266,0.086718485,-0.397274882,-0.470154366,0.547365322,-0.806163719,0.390987776,-0.771008247,-0.004215428,0
-0.789155397,-0.528967428,-0.746969891,0.631644552,0.605758587,0.105717978,-0.372090214,-0.495266172,-0.886762304,-1.136611741,0
-0.734943008,-0.677631531,-1.175451861,1.242650936,0.952331052,0.468783841,0.14543604,-0.541556069,-0.85998441,0.60191219,0
0.222732878,0.086243809,0.870047005,-0.762675298,-0.763338384,-0.777374027,0.760465989,-0.66911856,-1.004075533,1.126401187,0
0.960816368,1.107340643,0.995523454,-1.351801417,-1.248358857,-0.885523426,0.845271675,-1.298043702,-0.336072411,1.228017919,0
-0.485292678,-0.230374646,-0.039181155,-0.48315492,-0.607697485,0.383703026,-0.640313123,-0.608213328,-0.675297385,0.67204299,0
1.274330955,2.288455519,3.370265749,-1.742364137,-1.659178437,0.405464311,1.376613583,2.233307425,-1.027516726,1.237598849,0
-0.692051323,-0.505163948,-0.64032549,0.777695317,0.598519476,0.467108337,-0.018328287,0.267616871,-0.754788274,-0.031419381,0
-0.959598563,-0.564059439,-1.26622656,1.71799968,1.46811775,0.345691716,-0.400743089,0.346575211,1.111588843,-0.023992822,0
1.257477363,0.240380478,0.430773637,-0.897238924,-0.921693949,0.610637559,1.489413322,-0.779026456,-0.862014779,1.34776616,0
-0.83626048,-0.622344445,-1.308122575,1.04518155,0.78311682,0.460227285,-0.01896358,-0.190927265,-0.143585702,-1.113649624,0
-0.628973095,-0.192148447,-0.14138204,-0.371565571,-0.402287695,-0.199698383,-0.342229499,-0.248994894,1.554083017,-1.873802731,0
-0.565115919,-0.231448446,-0.124877549,-0.064694863,0.00400744,0.387315832,0.195998668,0.802132902,-0.102859551,-0.780217212,0
-0.579965492,-0.591743863,-0.894452327,0.497627933,0.261900789,0.5404488,0.275198484,-0.309717675,0.726194028,-0.772777272,0
-0.80997218,-0.232794784,-0.597159899,0.474106648,0.844649268,0.064500915,-0.421384217,0.445108689,1.960505567,-1.254914813,0
0.166391366,-0.604765735,-0.950736872,0.706584458,0.6292857,0.726316592,0.735189577,0.18172537,-0.387463749,0.057766229,0
-0.822990046,-0.538429952,-0.756280117,0.976258717,1.217463513,0.139138542,-0.416492072,-0.527958622,1.338557359,-1.258207923,0
-0.201675515,0.051282617,0.577198093,-1.128075714,-1.15153574,-0.068676326,0.545793937,-0.583433517,-0.447348163,0.406827868,0
-0.72650441,-0.534183808,-0.834570649,0.903506837,0.660051924,0.565287473,-0.399727405,-0.307172955,-0.359011758,-0.113486199,0
-0.608354589,-0.0260201,0.478805937,-0.456898603,-0.531686814,-0.149407925,-0.413596,-0.902402163,-0.374890781,-0.700840012,0
-0.096158807,0.055032742,0.829843759,-0.750094146,-0.80948772,0.904811828,0.523711635,-0.850163383,-1.028474447,0.506986051,0
-0.766827928,-0.320775546,-0.404184315,0.333525949,0.212131897,0.217476804,0.076424435,-0.608837505,1.039522212,-1.942345184,0
0.499035016,0.538340972,2.039538288,-1.393920926,-1.323464639,0.903688632,1.090896597,-1.014283418,-0.838316917,0.312062303,0
-0.411226569,-0.288114575,0.116765122,-0.401103928,-0.362472582,0.72795156,0.131477248,0.530793732,-1.040993783,0.549297363,0
-0.867295639,-0.579136249,-1.337111231,1.180839189,0.986716832,0.079232514,-0.277200237,0.234799586,-1.042066432,-0.850762829,0
0.875908725,0.660443508,1.71071805,-1.083221172,-0.933457505,-0.875561608,0.91458524,0.587286515,-1.02831355,2.000420164,0
0.592168818,-0.22197502,-0.121703609,-0.763222304,-0.852922389,2.668540009,-1.722387089,-0.293858788,-0.755918386,0.847952071,0
-0.830486826,-0.506630203,-0.865886862,1.00634408,0.784021709,0.119534131,-0.415990112,0.36710582,2.252840494,-0.353932745,0
-0.57092734,-0.017822153,0.270383843,-0.677889273,-0.747050383,-0.267265789,0.00163049,-0.489326891,-0.33943976,-1.458664792,0
-0.312623611,-0.215804757,0.180032336,-0.559735845,-0.412241474,0.453113149,0.10482633,-0.139571935,-0.882433403,0.102994641,0
1.202691385,0.426649393,1.040381813,-0.869341587,-0.761528606,-0.749256974,1.139951385,-1.130370662,-0.99157152,1.594756105,0
0.191341292,-0.150341096,0.237586458,-0.513240283,-0.609507263,0.162056804,-1.079380734,-0.594193361,-0.914421303,0.619107015,0
-0.531309595,-0.448094462,-0.283362979,-0.008353182,-0.072003231,0.131369068,-0.492115426,0.061350512,-0.934112058,-0.115948338,0
1.438004359,0.460416868,2.103651887,-1.218331804,-1.18592152,-0.871526548,1.310301972,-0.926697037,-1.012377063,1.498117175,0
-0.56876517,-0.154472775,-0.393604513,-0.133617696,-0.186924127,0.572560377,0.234378971,0.709966025,-0.170424891,0.118985159,0
-0.950971129,-0.612042503,-1.420268473,1.949930483,2.28070802,-0.160830741,-0.077324229,-0.255222256,-0.923293635,-0.336537202,0
-0.425235822,-0.389689539,-0.410743792,-0.391257809,-0.513589035,0.33660143,-0.4383881,0.434094373,-0.315194081,0.193197221,0
-0.684783507,-0.637661088,-0.658311153,0.599918169,0.399443908,0.26600393,-0.534229054,-0.268397184,-0.695865413,-1.657787556,0
-0.66843505,-0.312632106,-0.871176763,-0.010541209,-0.143489458,0.265840095,0.008487337,0.646300012,-0.304233916,0.13084089,0
-0.740277619,-0.841655883,-1.537069484,1.842170181,1.69886443,-0.32869362,-0.436621437,-0.329748942,-0.453764897,-0.766381065,0
-0.717098028,-0.314027501,-0.82441404,1.07089086,0.69715237,-0.24533898,-0.560779973,0.277464457,-0.948995051,-0.4043932,0
-0.629275232,0.036047735,-0.050607341,-0.238095958,-0.304559689,-0.066744092,-0.470754691,0.575964912,0.344829305,-0.774035104,0
-0.651326529,-0.568943322,-0.487976345,0.243816865,0.003102551,0.651113144,0.131392935,-0.257089985,-0.047978275,0.344538443,0
0.235918336,-0.643804098,-0.128686278,-0.319599943,-0.42400503,0.550047479,0.441266728,0.34858698,-0.805853988,0.564083575,0
-0.502519222,-0.337721967,0.136020361,-0.365548499,-0.511779257,-0.036970114,0.21680058,0.443015297,-0.842324024,-0.161966239,0
0.507204524,-0.16065394,0.567887868,-0.739154014,-0.705425491,1.317403025,1.270072653,-0.54965596,-0.883103808,0.240753958,0
-0.669822993,-0.62659604,-0.905455321,0.747609954,1.050059058,0.304883395,0.19776533,-0.36409786,-0.992916161,0.097040012,0
-0.595650663,-0.513280133,-0.673969259,0.441833258,0.580421697,0.174533567,-0.61259554,-0.289177463,0.125434452,-1.369374809,0
0.294318158,0.556039599,0.653795858,-1.156520057,-1.167823741,0.064075283,-0.706365911,-1.1548912,-1.004983453,0.815770317,0
-0.542550044,-0.482510578,-0.515272233,0.715336564,1.248229737,0.294605731,0.316402311,0.191928256,-0.740127473,-0.971942856,0
0.501095687,0.178950382,1.533188977,-1.054229821,-1.062856624,0.949913628,0.938928321,0.564940993,-0.926496256,1.284593577,0
-0.810913999,-0.447205987,-0.988400966,1.806067745,1.490739973,-0.314619048,0.011175566,0.264198304,0.410605621,-0.398211092,0
-0.458192385,-0.279911177,-0.480993676,-0.091498187,-0.148918791,-0.293786721,-0.71244825,-0.70718373,-0.403994023,0.824575138,0
-0.573139079,-0.516534239,-0.493901034,-0.049378678,-0.262029909,0.4518751,0.166871284,-0.461022883,-0.795556565,-1.673889138,0
-0.777839414,-0.304248833,-0.76410917,0.212637489,0.156933671,0.44474914,0.075812671,-0.07851306,-0.919746235,-1.602992934,0
-0.275217605,0.058330453,0.156545177,-0.479325874,-0.54345037,0.330416253,0.47114509,-0.998438935,-0.447397964,0.460647001,0
-0.025026733,-0.431344268,-0.433596164,-0.178472238,-0.043951674,0.873411327,0.525211631,-0.433515901,-0.938824048,-0.907218056,0
-0.678304079,-0.503675889,-0.920267043,0.838413051,1.172219065,-0.086454911,-0.47324096,-0.623491251,0.551574572,-0.963044367,0
-0.433341598,-0.145244633,-0.290980437,0.154654788,0.073683889,0.730897204,-0.679373816,0.180995563,-0.730692,-0.627337153,0
-0.762461101,-0.090442665,-0.250353998,-0.070711936,-0.173350793,0.41015471,0.08184403,0.531898044,0.71370917,-0.509783427,0
-0.168877102,-0.094334509,0.648082765,-0.786743589,-0.802248608,0.013761178,-0.84182246,0.67032601,-0.699010571,0.167331387,0
-0.431465042,-0.054287756,0.627769546,-0.782914542,-0.78324594,0.073765169,0.229131924,0.621380962,-0.976328424,-0.098967612,0
-0.493979124,-0.3022266,0.251128604,-0.193788423,-0.371521471,0.170765371,0.125475301,0.525675484,-0.882368278,-0.033587133,0
-0.561181053,-0.138180445,-0.374772466,-0.308112805,-0.46653481,-0.223359811,-0.654695442,-0.839509169,0.231358455,-1.090727651,0
0.367468414,0.10668962,0.671146733,-1.039460643,-1.013087732,1.265249582,-0.880875311,0.854827811,-0.927063227,0.761870897,0
-0.756623715,-0.82869942,-1.537069484,1.842170181,1.626473315,-0.319329714,-0.442741031,-0.312555277,1.880750347,-0.613046045,0
-0.203875451,-0.007672833,0.521971528,-0.828316091,-0.902691281,-0.276420257,0.46050786,-0.652957187,-0.774210867,-1.113315095,0
-0.290135631,-0.249997392,-0.062456719,-0.5477017,-0.298225467,-0.060447439,0.222584881,-0.419543948,-0.947730859,-0.292553241,0
0.48300522,0.483026632,1.860316447,-1.013204325,-0.981416619,0.818677067,1.188412058,0.823052421,-0.969532432,1.121677628,0
0.635728509,0.086499995,1.608728762,-1.250605194,-1.088193514,0.807200201,1.00807522,-0.400386528,-0.986633508,0.398143477,0
0.665165645,-0.1396467,1.072967602,-0.960144684,-0.891832613,1.233945355,1.260372675,0.395131349,-1.02935172,0.165953124,0
-0.867652066,-0.578236873,-1.215866704,1.177010143,0.828361267,0.055437654,-0.103832011,0.15938945,-0.240721653,-1.487485192,0
0.128673781,0.37838834,1.457649193,-1.148861965,-1.14339174,0.633787215,0.833638369,-1.064539237,-0.671504808,0.075496302,0
-0.103523402,0.197608343,0.557519662,-0.822299018,-0.765148161,0.325214083,0.491466611,-0.738152492,-0.851441533,0.487623473,0
-0.610037588,-0.553223323,-0.610278853,0.241081832,0.148789671,0.145811845,0.1517223,0.215315673,-0.44889201,0.746924111,0
-0.624216794,-0.301180054,-0.647096563,-0.02804542,0.042917665,-0.209207544,-0.579452479,0.479620853,-0.986403655,-0.586792157,0
-0.737180712,-0.315188514,-0.443541177,0.372910425,0.394014574,0.185228417,0.078079333,0.680600917,-0.844469321,0.139645711,0
-0.53909671,-0.308533133,-0.797964535,0.68853324,0.65462259,0.531302777,0.321768965,-0.315834605,-0.451405071,-0.839241627,0
-0.518251602,-0.401790232,-0.477608139,-0.140181775,-0.269269021,0.020324695,-0.534278074,-0.490892134,-0.996019179,-0.399361874,0
-0.953053043,-0.585284709,-0.894452327,1.94883647,1.408395079,0.326843984,-0.262886545,0.550656952,-0.142229568,-1.064995629,0
-0.393263566,-0.372628652,-0.031352102,-0.51378729,-0.562453038,0.599642063,0.149143874,-0.296893246,-0.976144542,0.267128278,0
-0.570899014,-0.344301038,-0.338377948,-0.188318357,-0.347994359,-0.552598057,-0.042057644,0.413919064,0.446351621,-1.085923805,0
-0.179893309,0.156749425,0.621844857,-1.056964854,-0.941601505,0.763924227,-0.612811225,-0.587673117,-1.01318155,0.189450488,0
0.283693786,0.537087297,1.727645733,-1.323357073,-1.299032638,0.383057822,0.841995212,1.00408284,-1.021992588,0.457502422,0
-0.635126781,-0.252608307,-0.484590808,0.193492257,-0.050285896,0.059565609,-0.315784462,-0.727627914,1.629938395,-1.621516511,0
-0.743152643,-0.760292348,-0.846631623,1.826853996,1.850885773,0.422616271,0.165334033,-0.538262337,-0.148558192,-0.570641065,0
-0.518501809,-0.153273607,0.012448277,-0.070164929,-0.159777459,-0.11071763,-0.639640575,-0.408568042,-0.833129897,-0.527085302,0
-0.787654153,-0.807283374,-1.439735308,1.919298113,1.787543547,0.047627643,-0.051736053,-0.260047621,1.479691038,0.100639552,0
-0.190307601,-0.08397806,0.237586458,-1.024691464,-1.048378401,-0.378235844,-0.558189783,-0.532889617,-0.426174855,0.335465998,0
0.846261509,0.919131257,2.304668119,-1.431664382,-1.320749972,-1.672721534,1.178155219,-1.572671803,-0.847380794,0.459268739,0
-0.696614068,-0.52068772,-0.894452327,0.800669595,0.691723037,-0.367782523,-0.481672313,0.236892978,-0.460154815,-0.553660339,0
-0.573018696,-0.236206962,-0.108373059,-0.15549796,-0.106389011,0.610487236,0.165118347,-0.431720193,-0.463487686,0.316545,0
-0.769865823,-0.535333919,-0.974224032,0.589525043,0.344245683,0.052574771,-0.136259387,0.461380493,-1.052532413,-1.412799436,0
1.542100077,0.547585466,0.037205013,-0.170814145,0.013961218,-1.748659704,-1.919994475,-1.000738785,-0.744885433,1.061663005,0
0.56430374,-0.011902625,-0.412859752,0.1639539,-0.06476412,1.341326251,0.792424739,-1.219560697,-1.040610695,1.437594067,0
0.3290663,0.393601418,0.982827692,-1.077751105,-1.108101071,0.823252612,0.755877764,1.559739252,-1.043598786,0.440802701,0
-0.685099807,-0.222094937,-0.626571747,-0.041173579,-0.135345457,0.338775194,-0.472570373,0.534702038,-0.960545173,0.401127482,0
0.268379205,-0.036747201,0.305085593,0.438551219,0.326147904,0.519705992,0.686413219,-0.67077983,-1.035377704,2.17964778,0
-0.535423854,0.034957583,-0.087848243,-0.540590614,-0.460200588,0.306927104,0.168604613,-1.0089203,0.618412044,-0.62504897,0
0.200551756,-0.005661501,0.279482473,-0.643427857,-0.679183712,1.091902467,1.01277717,-0.543385386,-0.760457986,1.661795851,0
-0.754669265,-0.367635753,-0.280612231,0.618516393,1.153216398,0.09472586,0.131377249,0.291277965,-0.182944227,-0.328869782,0
-0.419608516,-0.664735027,-0.816161794,0.306722626,0.245612788,0.290764908,0.346337536,-0.217195497,-0.221912002,-0.009942576,0
0.436922211,0.445312804,0.802971062,-1.069546006,-1.063761513,0.871087241,0.867442212,1.352114108,-0.960621791,1.465614272,0
-0.048005686,-0.045195883,0.280540453,-0.047737658,-0.032188118,-0.652922244,0.418360898,-0.693605488,-0.970007462,1.37527788,0
-0.128239644,-0.421134989,-0.482263252,0.657900869,0.334291904,0.687112836,0.090204795,-0.555033482,-0.962192454,-0.920492193,0
0.586534431,0.673062024,1.293027478,-0.222779773,-0.091005899,0.575256047,0.676540693,-0.996638425,-1.010538238,2.64396158,0
-0.445988873,-0.33874126,-0.068381408,0.009151029,-0.053905452,-0.347564998,-0.80186569,0.733944009,-0.936563825,-1.183245177,0
0.523451481,0.618281858,2.339581465,-1.363835563,-1.325274417,0.336057567,1.176986594,1.20890399,-1.026509203,0.750215883,0
-0.057128814,-0.600710368,-0.405242295,0.68032814,0.677244814,-1.16003079,0.533905729,0.181749377,-0.964705515,0.993124567,0
-0.94654293,-0.612047954,-1.433175831,2.124425592,1.631902648,-0.178306992,-0.154400521,0.55711958,0.034757375,-0.022453986,0
0.688404247,0.283359742,0.518797588,-1.079939132,-1.006753509,-1.326947819,-1.755994855,0.809094872,-0.922198002,1.143930542,0
1.742147971,1.101857176,1.709236878,-1.542706724,-1.475485982,-2.12373954,1.846455633,0.82973111,-0.75217561,0.060388942,0
-0.692735853,-0.260888016,-0.648577735,0.72080663,1.032866168,0.25216582,0.106363581,-0.862190786,-0.484569053,0.127763217,0
0.272878217,-0.351201703,-0.099062833,-0.466744722,-0.110008567,-1.550448582,0.273147509,0.763117063,-0.65966737,0.566478807,0
-0.387891188,-0.353371107,-0.450100655,-0.370471558,-0.362472582,0.531128808,0.167045794,0.439807989,-0.206358604,-0.150779567,0
-0.244224935,0.019035905,1.159298784,-0.942093466,-0.993180175,0.464571435,-0.732759967,0.680375253,-0.998317711,0.522896282,0
-0.737692929,-0.846392596,-1.501098158,1.901793901,1.83640755,-0.320233338,-0.455101786,0.307434537,0.012588036,-0.221218134,0
-0.052403199,0.369694373,0.547997841,-1.169648216,-1.163299296,0.755387939,0.439870652,1.207876499,-0.90947946,-0.303325096,0
-0.953506249,-0.589067538,-1.508080827,1.890306763,1.865363996,0.325825507,-0.370231395,-0.431878638,-0.875078101,0.110715585,0
0.15923213,-0.133394675,0.211136953,-0.669137167,-0.678278823,0.45893012,0.891177451,0.491989153,-0.759320213,0.846734383,0
-0.78473664,-0.522677248,-0.86228973,0.743780907,0.774067931,-0.237078001,-0.443323382,0.330740331,-0.34462678,-1.193695884,0
-0.786282733,-0.827396688,-1.407361115,2.272664383,1.971236002,0.418871722,0.064426423,0.225168061,0.129587132,-0.10142975,0
-0.588630693,-0.447663851,-0.341340293,0.719712616,0.698057259,0.47086302,0.30186705,-0.184911163,-0.747563223,0.601296655,0
1.732918623,1.558156877,1.240974854,-1.314604968,-1.249263746,-1.178949461,-1.377297692,-1.548016827,-0.514055384,1.373551707,0
-0.215824035,-0.227338571,-0.235119083,-0.273104382,-0.430339253,-0.570222942,-0.597395575,-0.441198074,-0.953101761,0.36321858,0
-0.174794743,-0.459284878,-0.235965468,-0.260523229,-0.025853895,-0.211322193,-0.822606818,-0.332024786,-0.932181291,0.298935359,0
0.226497791,0.100977221,1.765733019,-1.018674391,-1.007658398,0.768351139,1.018749705,0.751161681,-0.891462802,0.729943385,0
0.301010026,-0.518790854,-0.768975879,-0.209651615,-0.36428236,0.742335222,1.034796727,0.287220818,1.184099857,-0.09398981,0
0.209740977,0.097128982,1.489388598,-0.989683041,-1.004038842,-0.039355005,0.848620687,0.574044369,-0.990234541,0.349543007,0
-0.776177659,-0.637726497,-1.25818591,1.26617222,1.224702624,-0.017842005,0.116908655,0.362823008,2.239964885,-2.129746028,0
-0.949049725,-0.623053044,-1.480150151,2.098716281,2.362148025,-0.155530608,-0.125949607,0.443461823,1.526447004,-0.141158494,0
-0.119598047,-0.099098476,0.541649959,-0.686641379,-0.669229933,0.332676157,0.481201929,0.637873628,-0.887589776,0.860838154,0
-0.770859571,-0.319652689,-1.143924052,0.221389594,0.008531885,-0.517753652,0.149024267,0.292751983,0.377928162,0.161002085,0
-0.136092852,0.065803449,0.24012561,-0.902161983,-0.947030839,1.359128482,-0.844616571,0.536416123,-0.943149119,0.407858219,0
-0.817650715,-0.380292424,-1.025430272,1.516154241,1.094398616,0.149517547,0.067822494,0.016501023,0.059198429,-0.455000848,0
-0.457243485,-0.4587289,-0.127205106,-0.369924552,-0.488252145,0.666785526,-0.694946329,-0.294348526,-1.017510451,0.381738142,0
-0.596967792,-0.112512803,-0.161695259,0.1639539,0.067349666,-0.160175403,0.03502257,-0.833526676,-0.55039134,0.098605611,0
2.393395332,0.981760521,1.326248056,-1.210673712,-1.183206853,2.453055317,2.076611963,-0.901528316,-0.903097203,0.315233644,0
-0.410098275,0.197973544,0.621633261,-0.47823186,-0.562453038,0.523565394,0.328551302,1.117730994,-0.485017267,-0.213871863,0
-0.52420937,-0.083514745,-0.155135782,-0.71399171,-0.795914385,-0.098009471,-0.696458091,-0.416317435,-0.339301848,-0.683350801,0
-0.866795224,-0.609502448,-0.964490615,1.519436281,1.67352754,0.017031113,-0.081941866,-0.401836538,-0.622201302,-0.833875771,0
-0.765761006,-0.570060729,-1.057381274,0.971335657,0.64647859,0.124682252,-0.413001884,-0.545142683,1.297302545,-0.433845192,0
0.431082464,0.038282548,0.830266951,-1.390638887,-1.330703751,0.497301191,0.838014829,-0.359085242,-0.706189652,0.340684661,0
-0.03545991,0.102634253,-0.043413076,-0.020934334,0.094496334,0.624071994,0.61887416,-1.145413318,-0.630418553,1.011697654,0
-0.739954237,-0.60351751,-1.242104612,1.302821663,1.53598442,0.332203232,0.177102633,0.36873348,1.087174605,-1.29001099,0
0.181996282,0.119128261,0.384010914,-0.678983286,-0.636653932,-1.137365881,0.407733472,0.933008331,-0.482630625,1.054303352,0
-0.411809599,-0.358516627,-0.636093569,0.176535052,0.208512341,0.534432524,0.342364996,-0.403771485,-0.197968963,-0.20538819,0
-0.538320123,-0.269598334,0.22785304,-0.177378225,-0.024949006,-0.050139373,-0.725185475,0.419147744,-0.720080445,0.922404994,0
0.126962457,0.102934045,0.815666824,-1.254981247,-1.232070856,1.093778964,0.215245682,-0.404174799,-0.971589618,0.056173868,0
-0.842968871,-0.661938785,-1.004693861,1.826853996,1.349577298,0.179999223,-0.415327369,0.35742148,-0.229075759,-0.341274142,0
1.431914405,0.062838234,0.5181628,-1.046571729,-0.990465508,1.789542179,1.95341617,0.806065215,-0.642788485,1.216737579,0
1.255518192,0.626659681,2.298955026,-1.493476129,-1.440195313,0.326186956,1.716761815,1.256701513,-0.871591995,1.250926511,0
-0.766325153,-0.283584992,-0.78971229,0.084637942,-0.136250346,0.17607226,0.024244163,-0.331386205,2.027549906,-0.779775633,0
-0.542075594,-0.405698429,-0.300502258,0.064398697,0.000387884,0.258567191,-0.633697452,-0.271004321,-0.58423722,0.59864718,0
-0.736094906,-0.615547344,-0.827799576,0.820908839,0.540606583,0.341241158,-0.527293776,-0.040673554,0.817905444,-2.15813154,0
-0.657208763,-0.630438827,-0.67820118,0.898583778,0.621141699,0.191239626,0.23671426,0.263454093,-0.625756365,-1.026752197,0
2.352016694,0.753460774,0.500388733,-1.012110312,-0.909930392,-2.510659379,1.948710298,1.093383306,-0.911138233,-0.213697907,0
